sample_offset_s,node,seq,node_us,sync_us,rx_us,yaw_cd,pitch_cd,roll_cd,x_mm,y_mm,z_mm,gaps
1.848305,2,141,6963000,12712000,12723000,183,-543,303,249,-33,-321,0
1.849021,1,207,10235000,12712000,12724000,-1341,261,-819,-477,-309,267,0
1.858284,2,142,6973000,12723000,12733000,146,-566,286,238,-46,-302,0
1.858997,1,208,10246000,12722000,12734000,-1304,284,-836,-488,-296,248,0
1.868559,2,143,6983000,12733000,12743000,109,-589,269,227,-59,-283,0
1.869364,1,209,10256000,12733000,12744000,-1267,307,-853,-499,-283,229,0
1.878744,2,144,6993000,12743000,12753000,72,-612,252,216,-72,-264,0
1.879379,1,210,10266000,12743000,12754000,-1230,330,-870,-510,-270,210,0
1.888856,2,145,7003000,12752000,12763000,35,-635,235,205,-85,-245,0
1.889489,1,211,10276000,12753000,12764000,-1193,353,-887,-521,-257,191,0
1.898970,2,146,7013000,12762000,12773000,-2,-658,218,194,-98,-226,0
1.899674,1,212,10286000,12763000,12775000,-1156,376,-896,-532,-244,172,0
1.909166,2,147,7023000,12772000,12784000,-39,-681,201,183,-111,-207,0
1.909832,1,213,10296000,12773000,12785000,-1119,399,-879,-543,-231,153,0
1.919236,2,148,7034000,12783000,12794000,-76,-704,184,172,-124,-188,0
1.919915,1,214,10306000,12783000,12795000,-1082,422,-862,-554,-218,134,0
1.929379,2,149,7044000,12794000,12804000,-113,-727,167,161,-137,-169,0
1.930062,1,215,10317000,12794000,12805000,-1045,445,-845,-565,-205,115,0
1.939486,2,150,7054000,12804000,12814000,-150,-750,150,150,-150,-150,0
1.940143,1,216,10327000,12804000,12815000,-1008,468,-828,-576,-192,96,0
1.949445,2,151,7064000,12814000,12824000,-187,-773,133,139,-163,-131,0
1.950156,1,217,10337000,12814000,12825000,-971,491,-811,-587,-179,77,0
1.959662,2,152,7074000,12823000,12834000,-224,-796,116,128,-176,-112,0
1.960342,1,218,10347000,12824000,12835000,-934,514,-794,-598,-166,58,0
1.969901,2,153,7084000,12833000,12844000,-261,-819,99,117,-189,-93,0
1.970518,1,219,10357000,12834000,12846000,-897,537,-777,-591,-153,39,0
1.980013,2,154,7094000,12843000,12854000,-298,-842,82,106,-202,-74,0
1.980627,1,220,10367000,12844000,12856000,-860,560,-760,-580,-140,20,0
1.990161,2,155,7105000,12854000,12865000,-335,-865,65,95,-215,-55,0
1.990799,1,221,10377000,12855000,12866000,-823,583,-743,-569,-127,1,0
2.000304,2,156,7115000,12864000,12875000,-372,-888,48,84,-228,-36,0
2.000962,1,222,10387000,12864000,12876000,-786,606,-726,-558,-114,-18,0
2.011223,2,157,7125000,12875000,12885000,-409,-889,31,73,-241,-17,0
2.012136,1,223,10398000,12875000,12886000,-749,629,-709,-547,-101,-37,0
2.020455,2,158,7135000,12885000,12895000,-446,-866,14,62,-254,2,0
2.021114,1,224,10408000,12885000,12896000,-712,652,-692,-536,-88,-56,0
2.030653,2,159,7145000,12895000,12905000,-483,-843,-3,51,-267,21,0
2.031313,1,225,10418000,12895000,12906000,-675,675,-675,-525,-75,-75,0
2.040732,2,160,7155000,12904000,12915000,-520,-820,-20,40,-280,40,0
2.041434,1,226,10428000,12905000,12916000,-638,698,-658,-514,-62,-94,0
2.050874,2,161,7165000,12914000,12925000,-557,-797,-37,29,-293,59,0
2.051543,1,227,10438000,12915000,12927000,-601,721,-641,-503,-49,-113,0
2.060916,2,162,7175000,12924000,12936000,-594,-774,-54,18,-306,78,0
2.061549,1,228,10448000,12925000,12937000,-564,744,-624,-492,-36,-132,0
2.071331,1,229,10458000,12935000,12946000,-527,767,-607,-481,-23,-151,0
2.071999,2,163,7186000,12935000,12947000,-631,-751,-71,7,-319,97,0
2.081500,1,230,10469000,12946000,12956000,-490,790,-590,-470,-10,-170,0
2.082244,2,164,7196000,12946000,12957000,-668,-728,-88,-4,-332,116,0
2.091465,1,231,10479000,12956000,12966000,-453,813,-573,-459,3,-189,0
2.092152,2,165,7206000,12955000,12967000,-705,-705,-105,-15,-345,135,0
2.102012,2,166,7217000,12966000,12977000,-742,-682,-122,-26,-358,154,0
2.102648,1,232,10489000,12966000,12978000,-416,836,-556,-448,16,-208,0
2.112357,2,167,7227000,12976000,12987000,-779,-659,-139,-37,-371,173,0
2.113022,1,233,10499000,12975000,12988000,-379,859,-539,-437,29,-227,0
2.122436,2,168,7237000,12987000,12997000,-816,-636,-156,-48,-384,192,0
2.123091,1,234,10510000,12987000,12998000,-342,882,-522,-426,42,-246,0
2.132647,2,169,7247000,12997000,13007000,-853,-613,-173,-59,-397,211,0
2.133332,1,235,10520000,12997000,13008000,-305,895,-505,-415,55,-265,0
2.142556,2,170,7257000,13007000,13017000,-890,-590,-190,-70,-410,230,0
2.143283,1,236,10530000,13007000,13018000,-268,872,-488,-404,68,-284,0
2.152652,2,171,7267000,13016000,13027000,-927,-567,-207,-81,-423,249,0
2.153358,1,237,10540000,13017000,13028000,-231,849,-471,-393,81,-303,0
2.162869,2,172,7277000,13026000,13037000,-964,-544,-224,-92,-436,268,0
2.163511,1,238,10550000,13027000,13039000,-194,826,-454,-382,94,-322,0
2.172909,2,173,7287000,13036000,13048000,-1001,-521,-241,-103,-449,287,0
2.173564,1,239,10560000,13037000,13049000,-157,803,-437,-371,107,-341,0
2.182942,2,174,7298000,13047000,13058000,-1038,-498,-258,-114,-462,306,0
2.183588,1,240,10570000,13047000,13059000,-120,780,-420,-360,120,-360,0
2.193224,2,175,7308000,13058000,13068000,-1075,-475,-275,-125,-475,325,0
2.193883,1,241,10581000,13058000,13069000,-83,757,-403,-349,133,-379,0
2.203491,2,176,7318000,13068000,13078000,-1112,-452,-292,-136,-488,344,0
2.204209,1,242,10591000,13068000,13079000,-46,734,-386,-338,146,-398,0
2.213548,2,177,7328000,13078000,13088000,-1149,-429,-309,-147,-501,363,0
2.214206,1,243,10601000,13078000,13089000,-9,711,-369,-327,159,-417,0
2.223558,2,178,7338000,13087000,13098000,-1186,-406,-326,-158,-514,382,0
2.224216,1,244,10611000,13088000,13099000,28,688,-352,-316,172,-436,0
2.233777,2,179,7348000,13097000,13108000,-1223,-383,-343,-169,-527,401,0
2.234479,1,245,10621000,13098000,13109000,65,665,-335,-305,185,-455,0
2.243916,2,180,7358000,13107000,13118000,-1260,-360,-360,-180,-540,420,0
2.244664,1,246,10631000,13108000,13120000,102,642,-318,-294,198,-474,0
2.254029,2,181,7368000,13117000,13129000,-1297,-337,-377,-191,-553,439,0
2.254727,1,247,10641000,13118000,13130000,139,619,-301,-283,211,-493,0
2.264102,2,182,7379000,13128000,13139000,-1334,-314,-394,-202,-566,458,0
2.264800,1,248,10651000,13128000,13140000,176,596,-284,-272,224,-512,0
2.274432,2,183,7389000,13139000,13149000,-1371,-291,-411,-213,-579,477,0
2.275115,1,249,10662000,13139000,13150000,213,573,-267,-261,237,-531,0
2.284402,2,184,7399000,13149000,13159000,-1408,-268,-428,-224,-592,496,0
2.285064,1,250,10672000,13149000,13160000,250,550,-250,-250,250,-550,0
2.294634,2,185,7409000,13159000,13169000,-1445,-245,-445,-235,-595,515,0
2.295421,1,251,10682000,13159000,13170000,287,527,-233,-239,263,-569,0
2.304631,2,186,7419000,13168000,13179000,-1482,-222,-462,-246,-582,534,0
2.305350,1,252,10692000,13169000,13180000,324,504,-216,-228,276,-588,0
2.314902,2,187,7429000,13178000,13189000,-1519,-199,-479,-257,-569,553,0
2.315577,1,253,10702000,13179000,13191000,361,481,-199,-217,289,-593,0
2.325059,1,254,10712000,13189000,13200000,398,458,-182,-206,302,-574,0
2.325737,2,188,7440000,13189000,13201000,-1556,-176,-496,-268,-556,572,0
2.335233,1,255,10722000,13198000,13210000,435,435,-165,-195,315,-555,0
2.335892,2,189,7450000,13200000,13211000,-1593,-153,-513,-279,-543,591,0
2.345265,1,0,10733000,13210000,13220000,-1800,-900,-900,-600,-600,-600,0
2.345931,2,190,7460000,13210000,13221000,-1630,-130,-530,-290,-530,590,0
2.355904,2,191,7470000,13219000,13230000,-1667,-107,-547,-301,-517,571,0
2.356520,1,1,10743000,13220000,13232000,-1763,-877,-883,-589,-587,-581,0
2.366090,2,192,7480000,13229000,13241000,-1704,-84,-564,-312,-504,552,0
2.366887,1,2,10753000,13230000,13242000,-1726,-854,-866,-578,-574,-562,0
2.376180,2,193,7491000,13240000,13251000,-1741,-61,-581,-323,-491,533,0
2.376859,1,3,10763000,13240000,13252000,-1689,-831,-849,-567,-561,-543,0
2.386286,2,194,7501000,13251000,13261000,-1778,-38,-598,-334,-478,514,0
2.386955,1,4,10774000,13251000,13262000,-1652,-808,-832,-556,-548,-524,0
2.396424,2,195,7511000,13261000,13271000,-1785,-15,-615,-345,-465,495,0
2.397093,1,5,10784000,13261000,13272000,-1615,-785,-815,-545,-535,-505,0
2.406454,2,196,7521000,13271000,13281000,-1748,8,-632,-356,-452,476,0
2.407140,1,6,10794000,13271000,13282000,-1578,-762,-798,-534,-522,-486,0
2.416512,2,197,7531000,13280000,13291000,-1711,31,-649,-367,-439,457,0
2.417193,1,7,10804000,13281000,13292000,-1541,-739,-781,-523,-509,-467,0
2.426893,2,198,7541000,13290000,13301000,-1674,54,-666,-378,-426,438,0
2.427539,1,8,10814000,13291000,13303000,-1504,-716,-764,-512,-496,-448,0
2.436949,2,199,7551000,13300000,13312000,-1637,77,-683,-389,-413,419,0
2.437580,1,9,10824000,13301000,13313000,-1467,-693,-747,-501,-483,-429,0
2.446991,2,200,7562000,13311000,13322000,-1600,100,-700,-400,-400,400,0
2.447614,1,10,10834000,13311000,13323000,-1430,-670,-730,-490,-470,-410,0
2.457124,2,201,7572000,13322000,13332000,-1563,123,-717,-411,-387,381,0
2.457821,1,11,10845000,13322000,13333000,-1393,-647,-713,-479,-457,-391,0
2.467276,2,202,7582000,13332000,13342000,-1526,146,-734,-422,-374,362,0
2.467950,1,12,10855000,13332000,13343000,-1356,-624,-696,-468,-444,-372,0
2.477510,2,203,7592000,13342000,13352000,-1489,169,-751,-433,-361,343,0
2.478329,1,13,10865000,13342000,13353000,-1319,-601,-679,-457,-431,-353,0
2.487737,2,204,7602000,13352000,13362000,-1452,192,-768,-444,-348,324,0
2.488432,1,14,10875000,13352000,13363000,-1282,-578,-662,-446,-418,-334,0
2.497577,2,205,7612000,13361000,13372000,-1415,215,-785,-455,-335,305,0
2.498247,1,15,10885000,13362000,13373000,-1245,-555,-645,-435,-405,-315,0
2.507898,2,206,7622000,13371000,13382000,-1378,238,-802,-466,-322,286,0
2.508519,1,16,10895000,13372000,13384000,-1208,-532,-628,-424,-392,-296,0
2.518802,2,207,7632000,13381000,13393000,-1341,261,-819,-477,-309,267,0
2.519474,1,17,10905000,13382000,13394000,-1171,-509,-611,-413,-379,-277,0
2.528258,2,208,7643000,13392000,13403000,-1304,284,-836,-488,-296,248,0
2.528962,1,18,10915000,13392000,13404000,-1134,-486,-594,-402,-366,-258,0
2.538308,2,209,7653000,13403000,13413000,-1267,307,-853,-499,-283,229,0
2.538978,1,19,10926000,13403000,13414000,-1097,-463,-577,-391,-353,-239,0
2.548335,2,210,7663000,13413000,13423000,-1230,330,-870,-510,-270,210,0
2.549156,1,20,10936000,13413000,13424000,-1060,-440,-560,-380,-340,-220,0
2.558457,2,211,7673000,13423000,13433000,-1193,353,-887,-521,-257,191,0
2.559100,1,21,10946000,13423000,13434000,-1023,-417,-543,-369,-327,-201,0
2.568585,2,212,7683000,13432000,13443000,-1156,376,-896,-532,-244,172,0
2.569237,1,22,10956000,13433000,13444000,-986,-394,-526,-358,-314,-182,0
2.578791,1,23,10966000,13443000,13454000,-949,-371,-509,-347,-301,-163,0
2.579439,2,213,7694000,13443000,13455000,-1119,399,-879,-543,-231,153,0
2.588913,1,24,10976000,13452000,13464000,-912,-348,-492,-336,-288,-144,0
2.589613,2,214,7704000,13453000,13465000,-1082,422,-862,-554,-218,134,0
2.599230,1,25,10986000,13463000,13474000,-875,-325,-475,-325,-275,-125,0
2.599979,2,215,7714000,13464000,13475000,-1045,445,-845,-565,-205,115,0
2.609721,2,216,7724000,13474000,13484000,-1008,468,-828,-576,-192,96,0
2.610355,1,26,10997000,13474000,13485000,-838,-302,-458,-314,-262,-106,0
2.619902,2,217,7734000,13483000,13494000,-971,491,-811,-587,-179,77,0
2.620522,1,27,11007000,13484000,13496000,-801,-279,-441,-303,-249,-87,0
2.629961,2,218,7744000,13493000,13505000,-934,514,-794,-598,-166,58,0
2.630579,1,28,11017000,13494000,13506000,-764,-256,-424,-292,-236,-68,0
2.640410,2,219,7755000,13504000,13515000,-897,537,-777,-591,-153,39,0
2.641457,1,29,11027000,13504000,13516000,-727,-233,-407,-281,-223,-49,0
2.650210,2,220,7765000,13515000,13525000,-860,560,-760,-580,-140,20,0
2.650922,1,30,11038000,13515000,13526000,-690,-210,-390,-270,-210,-30,0
2.660325,2,221,7775000,13525000,13535000,-823,583,-743,-569,-127,1,0
2.661059,1,31,11048000,13525000,13536000,-653,-187,-373,-259,-197,-11,0
2.670619,2,222,7785000,13535000,13545000,-786,606,-726,-558,-114,-18,0
2.671599,1,32,11058000,13535000,13546000,-616,-164,-356,-248,-184,8,0
2.680504,2,223,7795000,13544000,13555000,-749,629,-709,-547,-101,-37,0
2.681220,1,33,11068000,13545000,13556000,-579,-141,-339,-237,-171,27,0
2.690543,2,224,7805000,13554000,13565000,-712,652,-692,-536,-88,-56,0
2.691223,1,34,11078000,13555000,13567000,-542,-118,-322,-226,-158,46,0
2.700849,2,225,7815000,13564000,13575000,-675,675,-675,-525,-75,-75,0
2.701629,1,35,11088000,13565000,13577000,-505,-95,-305,-215,-145,65,0
2.711157,2,226,7826000,13575000,13586000,-638,698,-658,-514,-62,-94,0
2.711980,1,36,11098000,13576000,13587000,-468,-72,-288,-204,-132,84,0
2.721187,2,227,7836000,13585000,13596000,-601,721,-641,-503,-49,-113,0
2.721868,1,37,11108000,13585000,13597000,-431,-49,-271,-193,-119,103,0
2.731293,2,228,7846000,13596000,13606000,-564,744,-624,-492,-36,-132,0
2.731967,1,38,11119000,13596000,13607000,-394,-26,-254,-182,-106,122,0
2.741283,2,229,7856000,13606000,13616000,-527,767,-607,-481,-23,-151,0
2.741937,1,39,11129000,13606000,13617000,-357,-3,-237,-171,-93,141,0
2.751587,2,230,7866000,13616000,13626000,-490,790,-590,-470,-10,-170,0
2.752250,1,40,11139000,13616000,13627000,-320,20,-220,-160,-80,160,0
2.761593,2,231,7876000,13625000,13636000,-453,813,-573,-459,3,-189,0
2.762260,1,41,11149000,13626000,13637000,-283,43,-203,-149,-67,179,0
2.771798,2,232,7886000,13635000,13646000,-416,836,-556,-448,16,-208,0
2.772415,1,42,11159000,13636000,13648000,-246,66,-186,-138,-54,198,0
2.781918,2,233,7896000,13645000,13657000,-379,859,-539,-437,29,-227,0
2.782592,1,43,11169000,13646000,13658000,-209,89,-169,-127,-41,217,0
2.792078,2,234,7907000,13656000,13667000,-342,882,-522,-426,42,-246,0
2.792707,1,44,11179000,13656000,13668000,-172,112,-152,-116,-28,236,0
2.802383,2,235,7917000,13667000,13677000,-305,895,-505,-415,55,-265,0
2.803059,1,45,11190000,13667000,13678000,-135,135,-135,-105,-15,255,0
2.812335,2,236,7927000,13677000,13687000,-268,872,-488,-404,68,-284,0
2.812974,1,46,11200000,13677000,13688000,-98,158,-118,-94,-2,274,0
2.822519,2,237,7937000,13687000,13697000,-231,849,-471,-393,81,-303,0
2.823169,1,47,11210000,13687000,13698000,-61,181,-101,-83,11,293,0
2.832774,1,48,11220000,13697000,13708000,-24,204,-84,-72,24,312,0
2.833465,2,238,7948000,13698000,13708000,-194,826,-454,-382,94,-322,0
2.842903,1,49,11230000,13707000,13718000,13,227,-67,-61,37,331,0
2.843528,2,239,7958000,13707000,13719000,-157,803,-437,-371,107,-341,0
2.853042,1,50,11240000,13717000,13728000,50,250,-50,-50,50,350,0
2.853702,2,240,7968000,13717000,13729000,-120,780,-420,-360,120,-360,0
2.863795,2,241,7978000,13728000,13738000,-83,757,-403,-349,133,-379,0
2.864599,1,51,11251000,13728000,13739000,87,273,-33,-39,63,369,0
2.873676,2,242,7988000,13737000,13748000,-46,734,-386,-338,146,-398,0
2.874311,1,52,11261000,13738000,13749000,124,296,-16,-28,76,388,0
2.883671,2,243,7998000,13747000,13758000,-9,711,-369,-327,159,-417,0
2.884333,1,53,11271000,13748000,13760000,161,319,1,-17,89,407,0
2.894169,2,244,8008000,13757000,13769000,28,688,-352,-316,172,-436,0
2.895126,1,54,11281000,13758000,13770000,198,342,18,-6,102,426,0
2.904161,2,245,8019000,13768000,13779000,65,665,-335,-305,185,-455,0
2.904782,1,55,11291000,13768000,13780000,235,365,35,5,115,445,0
2.914217,2,246,8029000,13779000,13789000,102,642,-318,-294,198,-474,0
2.914883,1,56,11302000,13779000,13790000,272,388,52,16,128,464,0
2.924395,2,247,8039000,13789000,13799000,139,619,-301,-283,211,-493,0
2.925181,1,57,11312000,13789000,13800000,309,411,69,27,141,483,0
2.934414,2,248,8049000,13799000,13809000,176,596,-284,-272,224,-512,0
2.935059,1,58,11322000,13799000,13810000,346,434,86,38,154,502,0
2.944650,2,249,8059000,13808000,13819000,213,573,-267,-261,237,-531,0
2.945591,1,59,11332000,13809000,13820000,383,457,103,49,167,521,0
2.954659,2,250,8069000,13818000,13829000,250,550,-250,-250,250,-550,0
2.955651,1,60,11342000,13819000,13830000,420,480,120,60,180,540,0
2.965095,2,251,8079000,13828000,13839000,287,527,-233,-239,263,-569,0
2.965760,1,61,11352000,13829000,13841000,457,503,137,71,193,559,0
2.974871,2,252,8089000,13838000,13850000,324,504,-216,-228,276,-588,0
2.975498,1,62,11362000,13839000,13851000,494,526,154,82,206,578,0
2.985224,2,253,8100000,13849000,13860000,361,481,-199,-217,289,-593,0
2.985854,1,63,11372000,13849000,13861000,531,549,171,93,219,597,0
2.995312,2,254,8110000,13860000,13870000,398,458,-182,-206,302,-574,0
2.995970,1,64,11383000,13860000,13871000,568,572,188,104,232,584,0
3.005423,2,255,8120000,13870000,13880000,435,435,-165,-195,315,-555,0
3.006100,1,65,11393000,13870000,13881000,605,595,205,115,245,565,0
3.015553,2,0,8130000,13880000,13890000,-1800,-900,-900,-600,-600,-600,0
3.016278,1,66,11403000,13880000,13891000,642,618,222,126,258,546,0
3.026488,2,1,8140000,13889000,13900000,-1763,-877,-883,-589,-587,-581,0
3.027172,1,67,11413000,13890000,13901000,679,641,239,137,271,527,0
3.035652,2,2,8150000,13899000,13910000,-1726,-854,-866,-578,-574,-562,0
3.036306,1,68,11423000,13900000,13912000,716,664,256,148,284,508,0
3.045907,2,3,8160000,13909000,13920000,-1689,-831,-849,-567,-561,-543,0
3.046521,1,69,11433000,13910000,13922000,753,687,273,159,297,489,0
3.056057,2,4,8171000,13920000,13931000,-1652,-808,-832,-556,-548,-524,0
3.056676,1,70,11443000,13920000,13932000,790,710,290,170,310,470,0
3.066253,2,5,8181000,13930000,13941000,-1615,-785,-815,-545,-535,-505,0
3.066915,1,71,11454000,13931000,13942000,827,733,307,181,323,451,0
3.076339,2,6,8191000,13941000,13951000,-1578,-762,-798,-534,-522,-486,0
3.077089,1,72,11464000,13941000,13952000,864,756,324,192,336,432,0
3.086811,1,73,11474000,13951000,13961000,901,779,341,203,349,413,0
3.087583,2,7,8201000,13951000,13962000,-1541,-739,-781,-523,-509,-467,0
3.096786,1,74,11484000,13961000,13972000,938,802,358,214,362,394,0
3.097475,2,8,8212000,13961000,13972000,-1504,-716,-764,-512,-496,-448,0
3.106889,1,75,11494000,13971000,13982000,975,825,375,225,375,375,0
3.107520,2,9,8222000,13971000,13983000,-1467,-693,-747,-501,-483,-429,0
3.117787,2,10,8232000,13981000,13992000,-1430,-670,-730,-490,-470,-410,0
3.118621,1,76,11505000,13982000,13993000,1012,848,392,236,388,356,0
3.127537,2,11,8242000,13992000,14002000,-1393,-647,-713,-479,-457,-391,0
3.128200,1,77,11515000,13992000,14003000,1049,871,409,247,401,337,0
3.137641,2,12,8252000,14001000,14012000,-1356,-624,-696,-468,-444,-372,0
3.138322,1,78,11525000,14002000,14013000,1086,894,426,258,414,318,0
3.147599,2,13,8262000,14011000,14022000,-1319,-601,-679,-457,-431,-353,0
3.148281,1,79,11535000,14012000,14024000,1123,883,443,269,427,299,0
3.157888,2,14,8272000,14021000,14032000,-1282,-578,-662,-446,-418,-334,0
3.158487,1,80,11545000,14022000,14034000,1160,860,460,280,440,280,0
3.167891,2,15,8283000,14032000,14043000,-1245,-555,-645,-435,-405,-315,0
3.168551,1,81,11555000,14032000,14044000,1197,837,477,291,453,261,0
3.178273,2,16,8293000,14042000,14053000,-1208,-532,-628,-424,-392,-296,0
3.178965,1,82,11566000,14043000,14054000,1234,814,494,302,466,242,0
3.188264,2,17,8303000,14053000,14063000,-1171,-509,-611,-413,-379,-277,0
3.188916,1,83,11576000,14053000,14064000,1271,791,511,313,479,223,0
3.198497,2,18,8313000,14063000,14073000,-1134,-486,-594,-402,-366,-258,0
3.199209,1,84,11586000,14063000,14074000,1308,768,528,324,492,204,0
3.208751,2,19,8323000,14073000,14083000,-1097,-463,-577,-391,-353,-239,0
3.209384,1,85,11596000,14073000,14084000,1345,745,545,335,505,185,0
3.218550,2,20,8333000,14082000,14093000,-1060,-440,-560,-380,-340,-220,0
3.219201,1,86,11606000,14083000,14094000,1382,722,562,346,518,166,0
3.228908,2,21,8343000,14092000,14103000,-1023,-417,-543,-369,-327,-201,0
3.229537,1,87,11616000,14093000,14105000,1419,699,579,357,531,147,0
3.239006,2,22,8353000,14102000,14114000,-986,-394,-526,-358,-314,-182,0
3.239612,1,88,11626000,14103000,14115000,1456,676,596,368,544,128,0
3.249058,2,23,8364000,14113000,14124000,-949,-371,-509,-347,-301,-163,0
3.249779,1,89,11636000,14113000,14125000,1493,653,613,379,557,109,0
3.259235,2,24,8374000,14124000,14134000,-912,-348,-492,-336,-288,-144,0
3.259889,1,90,11647000,14124000,14135000,1530,630,630,390,570,90,0
3.269593,2,25,8384000,14134000,14144000,-875,-325,-475,-325,-275,-125,0
3.270560,1,91,11657000,14134000,14145000,1567,607,647,401,583,71,0
3.279519,2,26,8394000,14144000,14154000,-838,-302,-458,-314,-262,-106,0
3.280195,1,92,11667000,14144000,14155000,1604,584,664,412,596,52,0
3.289613,2,27,8404000,14153000,14164000,-801,-279,-441,-303,-249,-87,0
3.290231,1,93,11677000,14154000,14165000,1641,561,681,423,591,33,0
3.300046,2,28,8414000,14163000,14174000,-764,-256,-424,-292,-236,-68,0
3.301037,1,94,11687000,14164000,14175000,1678,538,698,434,578,14,0
3.309788,2,29,8424000,14173000,14184000,-727,-233,-407,-281,-223,-49,0
3.310592,1,95,11697000,14174000,14186000,1715,515,715,445,565,-5,0
3.320005,2,30,8435000,14184000,14195000,-690,-210,-390,-270,-210,-30,0
3.320608,1,96,11707000,14183000,14196000,1752,492,732,456,552,-24,0
3.330369,2,31,8445000,14194000,14205000,-653,-187,-373,-259,-197,-11,0
3.331029,1,97,11717000,14194000,14206000,1789,469,749,467,539,-43,0
3.340414,1,98,11728000,14205000,14215000,1774,446,766,478,526,-62,0
3.341052,2,32,8455000,14205000,14216000,-616,-164,-356,-248,-184,8,0
3.350597,1,99,11738000,14215000,14225000,1737,423,783,489,513,-81,0
3.351260,2,33,8465000,14214000,14226000,-579,-141,-339,-237,-171,27,0
3.360493,1,100,11748000,14225000,14236000,1700,400,800,500,500,-100,0
3.361205,2,34,8476000,14225000,14236000,-542,-118,-322,-226,-158,46,0
3.371262,2,35,8486000,14235000,14246000,-505,-95,-305,-215,-145,65,0
3.371990,1,101,11759000,14236000,14247000,1663,377,817,511,487,-119,0
3.381407,2,36,8496000,14246000,14256000,-468,-72,-288,-204,-132,84,0
3.382063,1,102,11769000,14245000,14257000,1626,354,834,522,474,-138,0
3.391566,2,37,8506000,14256000,14266000,-431,-49,-271,-193,-119,103,0
3.392268,1,103,11779000,14256000,14267000,1589,331,851,533,461,-157,0
3.401649,2,38,8516000,14265000,14276000,-394,-26,-254,-182,-106,122,0
3.402289,1,104,11789000,14266000,14277000,1552,308,868,544,448,-176,0
3.411759,2,39,8526000,14275000,14286000,-357,-3,-237,-171,-93,141,0
3.412366,1,105,11799000,14276000,14287000,1515,285,885,555,435,-195,0
3.421864,2,40,8536000,14285000,14296000,-320,20,-220,-160,-80,160,0
3.422473,1,106,11809000,14286000,14298000,1478,262,898,566,422,-214,0
3.432015,2,41,8547000,14296000,14307000,-283,43,-203,-149,-67,179,0
3.432815,1,107,11819000,14295000,14308000,1441,239,881,577,409,-233,0
3.442169,2,42,8557000,14306000,14317000,-246,66,-186,-138,-54,198,0
3.442842,1,108,11829000,14306000,14318000,1404,216,864,588,396,-252,0
3.452319,2,43,8567000,14317000,14327000,-209,89,-169,-127,-41,217,0
3.452976,1,109,11840000,14317000,14328000,1367,193,847,599,383,-271,0
3.462391,2,44,8577000,14327000,14337000,-172,112,-152,-116,-28,236,0
3.463051,1,110,11850000,14327000,14338000,1330,170,830,590,370,-290,0
3.472538,2,45,8587000,14337000,14347000,-135,135,-135,-105,-15,255,0
3.473195,1,111,11860000,14337000,14348000,1293,147,813,579,357,-309,0
3.482658,2,46,8597000,14346000,14357000,-98,158,-118,-94,-2,274,0
3.483405,1,112,11870000,14347000,14358000,1256,124,796,568,344,-328,0
3.492698,2,47,8607000,14356000,14367000,-61,181,-101,-83,11,293,0
3.493456,1,113,11880000,14357000,14369000,1219,101,779,557,331,-347,0
3.502887,2,48,8617000,14366000,14378000,-24,204,-84,-72,24,312,0
3.503494,1,114,11890000,14367000,14379000,1182,78,762,546,318,-366,0
3.512978,2,49,8628000,14377000,14388000,13,227,-67,-61,37,331,0
3.513620,1,115,11900000,14377000,14389000,1145,55,745,535,305,-385,0
3.523218,2,50,8638000,14388000,14398000,50,250,-50,-50,50,350,0
3.523880,1,116,11911000,14388000,14399000,1108,32,728,524,292,-404,0
3.533997,2,51,8648000,14398000,14408000,87,273,-33,-39,63,369,0
3.534634,1,117,11921000,14398000,14409000,1071,9,711,513,279,-423,0
3.543400,2,52,8658000,14408000,14418000,124,296,-16,-28,76,388,0
3.544183,1,118,11931000,14408000,14419000,1034,-14,694,502,266,-442,0
3.553422,2,53,8668000,14417000,14428000,161,319,1,-17,89,407,0
3.554140,1,119,11941000,14418000,14429000,997,-37,677,491,253,-461,0
3.563573,2,54,8678000,14427000,14438000,198,342,18,-6,102,426,0
3.564222,1,120,11951000,14428000,14439000,960,-60,660,480,240,-480,0
3.573834,2,55,8688000,14437000,14448000,235,365,35,5,115,445,0
3.574445,1,121,11961000,14438000,14450000,923,-83,643,469,227,-499,0
3.583889,2,56,8699000,14448000,14459000,272,388,52,16,128,464,0
3.584669,1,122,11971000,14448000,14460000,886,-106,626,458,214,-518,0
3.594226,1,123,11981000,14458000,14469000,849,-129,609,447,201,-537,0
3.594861,2,57,8709000,14458000,14470000,309,411,69,27,141,483,0
3.604301,1,124,11992000,14469000,14479000,812,-152,592,436,188,-556,0
3.604934,2,58,8719000,14469000,14480000,346,434,86,38,154,502,0
3.614520,1,125,12002000,14479000,14489000,775,-175,575,425,175,-575,0
3.615173,2,59,8729000,14478000,14490000,383,457,103,49,167,521,0
3.624998,2,60,8740000,14489000,14500000,420,480,120,60,180,540,0
3.625622,1,126,12012000,14489000,14501000,738,-198,558,414,162,-594,0
3.635273,2,61,8750000,14499000,14510000,457,503,137,71,193,559,0
3.635961,1,127,12023000,14499000,14511000,701,-221,541,403,149,-587,0
3.645378,2,62,8760000,14510000,14520000,494,526,154,82,206,578,0
3.646064,1,128,12033000,14510000,14521000,664,-244,524,392,136,-568,0
3.655574,2,63,8770000,14520000,14530000,531,549,171,93,219,597,0
