sample_offset_s,node,seq,node_us,sync_us,rx_us,yaw_cd,pitch_cd,roll_cd,x_mm,y_mm,z_mm,gaps
3.664514,2,167,8783000,11536000,11551000,-779,-659,-139,-37,-371,173,0
3.669204,1,0,10589000,11551000,11556000,-1800,-900,-900,-600,-600,-600,0
3.684618,2,168,8803000,11555000,11571000,-816,-636,-156,-48,-384,192,0
3.689513,1,1,10609000,11571000,11576000,-1763,-877,-883,-589,-587,-581,0
3.705343,2,169,8824000,11576000,11592000,-853,-613,-173,-59,-397,211,0
3.709601,1,2,10629000,11590000,11596000,-1726,-854,-866,-578,-574,-562,0
3.725495,2,170,8844000,11596000,11612000,-890,-590,-190,-70,-410,230,0
3.729762,1,3,10649000,11611000,11616000,-1689,-831,-849,-567,-561,-543,0
3.745681,2,171,8864000,11615000,11632000,-927,-567,-207,-81,-423,249,0
3.749797,1,4,10670000,11632000,11636000,-1652,-808,-832,-556,-548,-524,0
3.765745,2,172,8884000,11635000,11652000,-964,-544,-224,-92,-436,268,0
3.770181,1,5,10690000,11652000,11657000,-1615,-785,-815,-545,-535,-505,0
3.785956,2,173,8904000,11655000,11672000,-1001,-521,-241,-103,-449,287,0
3.790102,1,6,10710000,11672000,11677000,-1578,-762,-798,-534,-522,-486,0
3.806091,2,174,8925000,11677000,11693000,-1038,-498,-258,-114,-462,306,0
3.810166,1,7,10730000,11692000,11697000,-1541,-739,-781,-523,-509,-467,0
3.826136,2,175,8945000,11697000,11713000,-1075,-475,-275,-125,-475,325,0
3.830510,1,8,10750000,11713000,11717000,-1504,-716,-764,-512,-496,-448,0
3.846204,2,176,8965000,11717000,11733000,-1112,-452,-292,-136,-488,344,0
3.850617,1,9,10770000,11732000,11737000,-1467,-693,-747,-501,-483,-429,0
3.866493,2,177,8985000,11737000,11753000,-1149,-429,-309,-147,-501,363,0
3.870720,1,10,10790000,11752000,11757000,-1430,-670,-730,-490,-470,-410,0
3.886526,2,178,9005000,11757000,11773000,-1186,-406,-326,-158,-514,382,0
3.890875,1,11,10811000,11773000,11777000,-1393,-647,-713,-479,-457,-391,0
3.906638,2,179,9025000,11776000,11793000,-1223,-383,-343,-169,-527,401,0
3.910894,1,12,10831000,11793000,11798000,-1356,-624,-696,-468,-444,-372,0
3.926897,2,180,9045000,11796000,11813000,-1260,-360,-360,-180,-540,420,0
3.931599,1,13,10851000,11813000,11818000,-1319,-601,-679,-457,-431,-353,0
3.947785,2,181,9066000,11818000,11834000,-1297,-337,-377,-191,-553,439,0
3.951842,1,14,10871000,11832000,11838000,-1282,-578,-662,-446,-418,-334,0
3.967109,2,182,9086000,11838000,11854000,-1334,-314,-394,-202,-566,458,0
3.971941,1,15,10892000,11854000,11858000,-1245,-555,-645,-435,-405,-315,0
3.987354,2,183,9106000,11858000,11874000,-1371,-291,-411,-213,-579,477,0
3.991996,1,16,10912000,11874000,11879000,-1208,-532,-628,-424,-392,-296,0
4.007493,2,184,9126000,11878000,11894000,-1408,-268,-428,-224,-592,496,0
4.012154,1,17,10932000,11894000,11899000,-1171,-509,-611,-413,-379,-277,0
4.027492,2,185,9146000,11899000,11914000,-1445,-245,-445,-235,-595,515,0
4.032411,1,18,10952000,11914000,11919000,-1134,-486,-594,-402,-366,-258,0
4.047770,2,186,9166000,11918000,11934000,-1482,-222,-462,-246,-582,534,0
4.052534,1,19,10972000,11933000,11939000,-1097,-463,-577,-391,-353,-239,0
4.068120,2,187,9186000,11938000,11954000,-1519,-199,-479,-257,-569,553,0
4.072688,1,20,10992000,11953000,11959000,-1060,-440,-560,-380,-340,-220,0
4.088096,2,188,9207000,11959000,11975000,-1556,-176,-496,-268,-556,572,0
4.092768,1,21,11012000,11973000,11979000,-1023,-417,-543,-369,-327,-201,0
4.108155,2,189,9227000,11979000,11995000,-1593,-153,-513,-279,-543,591,0
4.112973,1,22,11033000,11995000,11999000,-986,-394,-526,-358,-314,-182,0
4.128242,2,190,9247000,11999000,12015000,-1630,-130,-530,-290,-530,590,0
4.133428,1,23,11053000,12015000,12020000,-949,-371,-509,-347,-301,-163,0
4.148570,2,191,9267000,12019000,12035000,-1667,-107,-547,-301,-517,571,0
4.153212,1,24,11073000,12035000,12040000,-912,-348,-492,-336,-288,-144,0
4.168657,2,192,9287000,12040000,12055000,-1704,-84,-564,-312,-504,552,0
4.173375,1,25,11093000,12055000,12060000,-875,-325,-475,-325,-275,-125,0
4.188872,2,193,9307000,12059000,12075000,-1741,-61,-581,-323,-491,533,0
4.193550,1,26,11113000,12074000,12080000,-838,-302,-458,-314,-262,-106,0
4.209531,2,194,9328000,12080000,12096000,-1778,-38,-598,-334,-478,514,0
4.213647,1,27,11133000,12094000,12100000,-801,-279,-441,-303,-249,-87,0
4.229613,2,195,9348000,12100000,12116000,-1785,-15,-615,-345,-465,495,0
4.234051,1,28,11153000,12115000,12120000,-764,-256,-424,-292,-236,-68,0
4.249683,2,196,9368000,12119000,12136000,-1748,8,-632,-356,-452,476,0
4.253891,1,29,11174000,12136000,12140000,-727,-233,-407,-281,-223,-49,0
4.270000,2,197,9388000,12139000,12156000,-1711,31,-649,-367,-439,457,0
4.274127,1,30,11194000,12156000,12161000,-690,-210,-390,-270,-210,-30,0
4.290001,2,198,9408000,12159000,12177000,-1674,54,-666,-378,-426,438,0
4.294173,1,31,11214000,12176000,12181000,-653,-187,-373,-259,-197,-11,0
4.310108,2,199,9429000,12181000,12197000,-1637,77,-683,-389,-413,419,0
4.314508,1,32,11234000,12197000,12201000,-616,-164,-356,-248,-184,8,0
4.330196,2,200,9449000,12201000,12217000,-1600,100,-700,-400,-400,400,0
4.334627,1,33,11254000,12216000,12221000,-579,-141,-339,-237,-171,27,0
4.350462,2,201,9469000,12221000,12237000,-1563,123,-717,-411,-387,381,0
4.354604,1,34,11274000,12236000,12241000,-542,-118,-322,-226,-158,46,0
4.370518,2,202,9489000,12241000,12257000,-1526,146,-734,-422,-374,362,0
4.374667,1,35,11294000,12256000,12261000,-505,-95,-305,-215,-145,65,0
4.390767,2,203,9509000,12260000,12277000,-1489,169,-751,-433,-361,343,0
4.394825,1,36,11315000,12277000,12281000,-468,-72,-288,-204,-132,84,0
4.410798,2,204,9529000,12280000,12297000,-1452,192,-768,-444,-348,324,0
4.414883,1,37,11335000,12297000,12302000,-431,-49,-271,-193,-119,103,0
4.430894,2,205,9549000,12300000,12317000,-1415,215,-785,-455,-335,305,0
4.435780,1,38,11355000,12317000,12322000,-394,-26,-254,-182,-106,122,0
4.451145,2,206,9570000,12322000,12338000,-1378,238,-802,-466,-322,286,0
4.455751,1,39,11376000,12337000,12342000,-357,-3,-237,-171,-93,141,0
4.471175,2,207,9590000,12342000,12358000,-1341,261,-819,-477,-309,267,0
4.475950,1,40,11396000,12358000,12363000,-320,20,-220,-160,-80,160,0
4.491234,2,208,9610000,12362000,12378000,-1304,284,-836,-488,-296,248,0
4.496008,1,41,11416000,12378000,12383000,-283,43,-203,-149,-67,179,0
4.511596,2,209,9630000,12383000,12398000,-1267,307,-853,-499,-283,229,0
4.516190,1,42,11436000,12398000,12403000,-246,66,-186,-138,-54,198,0
4.531625,2,210,9650000,12402000,12418000,-1230,330,-870,-510,-270,210,0
4.536501,1,43,11456000,12417000,12423000,-209,89,-169,-127,-41,217,0
4.551898,2,211,9670000,12422000,12438000,-1193,353,-887,-521,-257,191,0
4.556621,1,44,11476000,12437000,12443000,-172,112,-152,-116,-28,236,0
4.571985,2,212,9690000,12442000,12458000,-1156,376,-896,-532,-244,172,0
4.576728,1,45,11496000,12457000,12463000,-135,135,-135,-105,-15,255,0
4.592183,2,213,9711000,12463000,12479000,-1119,399,-879,-543,-231,153,0
4.596820,1,46,11517000,12478000,12483000,-98,158,-118,-94,-2,274,0
4.612094,2,214,9731000,12483000,12499000,-1082,422,-862,-554,-218,134,0
4.617010,1,47,11537000,12499000,12504000,-61,181,-101,-83,11,293,0
4.632354,2,215,9751000,12503000,12519000,-1045,445,-845,-565,-205,115,0
4.637155,1,48,11557000,12519000,12524000,-24,204,-84,-72,24,312,0
4.653005,2,216,9771000,12524000,12539000,-1008,468,-828,-576,-192,96,0
4.657355,1,49,11577000,12539000,12544000,13,227,-67,-61,37,331,0
4.672450,2,217,9791000,12543000,12559000,-971,491,-811,-587,-179,77,0
4.677306,1,50,11597000,12558000,12564000,50,250,-50,-50,50,350,0
4.692769,2,218,9811000,12563000,12579000,-934,514,-794,-598,-166,58,0
4.697492,1,51,11617000,12578000,12584000,87,273,-33,-39,63,369,0
4.713372,2,219,9832000,12584000,12600000,-897,537,-777,-591,-153,39,0
4.717591,1,52,11637000,12598000,12604000,124,296,-16,-28,76,388,0
4.733718,2,220,9852000,12603000,12620000,-860,560,-760,-580,-140,20,0
4.737632,1,53,11658000,12620000,12624000,161,319,1,-17,89,407,0
4.753716,2,221,9872000,12623000,12640000,-823,583,-743,-569,-127,1,0
4.757901,1,54,11678000,12640000,12645000,198,342,18,-6,102,426,0
4.773773,2,222,9892000,12643000,12660000,-786,606,-726,-558,-114,-18,0
4.778119,1,55,11698000,12660000,12665000,235,365,35,5,115,445,0
4.794008,2,223,9913000,12665000,12681000,-749,629,-709,-547,-101,-37,0
4.798080,1,56,11718000,12680000,12685000,272,388,52,16,128,464,0
4.814045,2,224,9933000,12685000,12701000,-712,652,-692,-536,-88,-56,0
4.818206,1,57,11738000,12700000,12705000,309,411,69,27,141,483,0
4.834136,2,225,9953000,12705000,12721000,-675,675,-675,-525,-75,-75,0
4.838450,1,58,11758000,12720000,12725000,346,434,86,38,154,502,0
4.854409,2,226,9973000,12725000,12741000,-638,698,-658,-514,-62,-94,0
4.858655,1,59,11778000,12740000,12745000,383,457,103,49,167,521,0
4.874424,2,227,9993000,12744000,12761000,-601,721,-641,-503,-49,-113,0
4.878646,1,60,11799000,12761000,12765000,420,480,120,60,180,540,0
4.894743,2,228,10013000,12764000,12781000,-564,744,-624,-492,-36,-132,0
4.898978,1,61,11819000,12781000,12786000,457,503,137,71,193,559,0
4.914856,2,229,10033000,12784000,12801000,-527,767,-607,-481,-23,-151,0
4.919008,1,62,11839000,12801000,12806000,494,526,154,82,206,578,0
4.935078,2,230,10054000,12806000,12822000,-490,790,-590,-470,-10,-170,0
4.939629,1,63,11860000,12822000,12826000,531,549,171,93,219,597,0
4.955121,2,231,10074000,12826000,12842000,-453,813,-573,-459,3,-189,0
4.959846,1,64,11880000,12842000,12846000,568,572,188,104,232,584,0
4.975154,2,232,10094000,12846000,12862000,-416,836,-556,-448,16,-208,0
4.980013,1,65,11900000,12862000,12867000,605,595,205,115,245,565,0
4.995394,2,233,10114000,12866000,12882000,-379,859,-539,-437,29,-227,0
5.000059,1,66,11920000,12882000,12887000,642,618,222,126,258,546,0
5.015581,2,234,10134000,12886000,12902000,-342,882,-522,-426,42,-246,0
5.020267,1,67,11940000,12902000,12907000,679,641,239,137,271,527,0
5.035713,2,235,10154000,12906000,12922000,-305,895,-505,-415,55,-265,0
5.040357,1,68,11960000,12921000,12927000,716,664,256,148,284,508,0
5.055868,2,236,10174000,12926000,12942000,-268,872,-488,-404,68,-284,0
5.060624,1,69,11980000,12941000,12947000,753,687,273,159,297,489,0
5.076045,2,237,10195000,12947000,12963000,-231,849,-471,-393,81,-303,0
5.080672,1,70,12001000,12962000,12967000,790,710,290,170,310,470,0
5.096247,2,238,10215000,12967000,12983000,-194,826,-454,-382,94,-322,0
5.100892,1,71,12021000,12983000,12987000,827,733,307,181,323,451,0
5.116160,2,239,10235000,12987000,13003000,-157,803,-437,-371,107,-341,0
5.121068,1,72,12041000,13003000,13008000,864,756,324,192,336,432,0
5.136570,2,240,10255000,13007000,13023000,-120,780,-420,-360,120,-360,0
5.141081,1,73,12061000,13023000,13028000,901,779,341,203,349,413,0
5.156455,2,241,10275000,13027000,13043000,-83,757,-403,-349,133,-379,0
5.161341,1,74,12081000,13043000,13048000,938,802,358,214,362,394,0
5.176637,2,242,10295000,13047000,13063000,-46,734,-386,-338,146,-398,0
5.181428,1,75,12101000,13062000,13068000,975,825,375,225,375,375,0
5.196711,2,243,10315000,13067000,13083000,-9,711,-369,-327,159,-417,0
5.201586,1,76,12121000,13082000,13088000,1012,848,392,236,388,356,0
5.217436,2,244,10336000,13088000,13104000,28,688,-352,-316,172,-436,0
5.221585,1,77,12141000,13102000,13108000,1049,871,409,247,401,337,0
5.237641,2,245,10356000,13107000,13124000,65,665,-335,-305,185,-455,0
5.241794,1,78,12162000,13124000,13128000,1086,894,426,258,414,318,0
5.257812,2,246,10376000,13127000,13144000,102,642,-318,-294,198,-474,0
5.261967,1,79,12182000,13144000,13149000,1123,883,443,269,427,299,0
5.277905,2,247,10397000,13148000,13165000,139,619,-301,-283,211,-493,0
5.282119,1,80,12202000,13164000,13169000,1160,860,460,280,440,280,0
5.298061,2,248,10417000,13169000,13185000,176,596,-284,-272,224,-512,0
5.302158,1,81,12222000,13185000,13189000,1197,837,477,291,453,261,0
5.318367,2,249,10437000,13189000,13205000,213,573,-267,-261,237,-531,0
5.322359,1,82,12242000,13204000,13209000,1234,814,494,302,466,242,0
5.338192,2,250,10457000,13209000,13225000,250,550,-250,-250,250,-550,0
5.342546,1,83,12262000,13224000,13229000,1271,791,511,313,479,223,0
5.358421,2,251,10477000,13229000,13245000,287,527,-233,-239,263,-569,0
5.362553,1,84,12282000,13244000,13249000,1308,768,528,324,492,204,0
5.378597,2,252,10497000,13248000,13265000,324,504,-216,-228,276,-588,0
5.382719,1,85,12303000,13265000,13269000,1345,745,545,335,505,185,0
5.398865,2,253,10517000,13268000,13285000,361,481,-199,-217,289,-593,0
5.402954,1,86,12323000,13285000,13290000,1382,722,562,346,518,166,0
5.418858,2,254,10537000,13288000,13305000,398,458,-182,-206,302,-574,0
5.423118,1,87,12343000,13305000,13310000,1419,699,579,357,531,147,0
5.439022,2,255,10558000,13310000,13326000,435,435,-165,-195,315,-555,0
5.443718,1,88,12364000,13326000,13330000,1456,676,596,368,544,128,0
5.459174,2,0,10578000,13330000,13346000,-1800,-900,-900,-600,-600,-600,0
5.463748,1,89,12384000,13346000,13351000,1493,653,613,379,557,109,0
5.479116,2,1,10598000,13350000,13366000,-1763,-877,-883,-589,-587,-581,0
5.484162,1,90,12404000,13366000,13371000,1530,630,630,390,570,90,0
5.499744,2,2,10618000,13371000,13386000,-1726,-854,-866,-578,-574,-562,0
5.504141,1,91,12424000,13386000,13391000,1567,607,647,401,583,71,0
5.519616,2,3,10638000,13390000,13406000,-1689,-831,-849,-567,-561,-543,0
5.524414,1,92,12444000,13405000,13411000,1604,584,664,412,596,52,0
5.539660,2,4,10658000,13410000,13426000,-1652,-808,-832,-556,-548,-524,0
5.544494,1,93,12464000,13425000,13431000,1641,561,681,423,591,33,0
5.559774,2,5,10678000,13430000,13446000,-1615,-785,-815,-545,-535,-505,0
5.564627,1,94,12484000,13445000,13451000,1678,538,698,434,578,14,0
5.579997,2,6,10699000,13451000,13467000,-1578,-762,-798,-534,-522,-486,0
5.584688,1,95,12505000,13466000,13471000,1715,515,715,445,565,-5,0
5.600161,2,7,10719000,13471000,13487000,-1541,-739,-781,-523,-509,-467,0
5.605031,1,96,12525000,13487000,13492000,1752,492,732,456,552,-24,0
5.620206,2,8,10739000,13491000,13507000,-1504,-716,-764,-512,-496,-448,0
5.625169,1,97,12545000,13507000,13512000,1789,469,749,467,539,-43,0
5.640525,2,9,10759000,13512000,13527000,-1467,-693,-747,-501,-483,-429,0
5.645085,1,98,12565000,13527000,13532000,1774,446,766,478,526,-62,0
5.660544,2,10,10779000,13531000,13547000,-1430,-670,-730,-490,-470,-410,0
5.665463,1,99,12585000,13546000,13552000,1737,423,783,489,513,-81,0
5.680735,2,11,10799000,13551000,13567000,-1393,-647,-713,-479,-457,-391,0
5.685595,1,100,12605000,13566000,13572000,1700,400,800,500,500,-100,0
5.701155,2,12,10819000,13571000,13587000,-1356,-624,-696,-468,-444,-372,0
5.705543,1,101,12625000,13586000,13592000,1663,377,817,511,487,-119,0
5.721513,2,13,10840000,13592000,13608000,-1319,-601,-679,-457,-431,-353,0
5.725858,1,102,12646000,13607000,13612000,1626,354,834,522,474,-138,0
5.741620,2,14,10860000,13611000,13628000,-1282,-578,-662,-446,-418,-334,0
5.745920,1,103,12666000,13628000,13633000,1589,331,851,533,461,-157,0
5.761936,2,15,10880000,13631000,13648000,-1245,-555,-645,-435,-405,-315,0
5.766094,1,104,12686000,13648000,13653000,1552,308,868,544,448,-176,0
5.781826,2,16,10901000,13653000,13669000,-1208,-532,-628,-424,-392,-296,0
5.786317,1,105,12706000,13668000,13673000,1515,285,885,555,435,-195,0
5.802110,2,17,10921000,13673000,13689000,-1171,-509,-611,-413,-379,-277,0
5.806411,1,106,12726000,13688000,13693000,1478,262,898,566,422,-214,0
5.822117,2,18,10941000,13693000,13709000,-1134,-486,-594,-402,-366,-258,0
5.826502,1,107,12746000,13708000,13713000,1441,239,881,577,409,-233,0
5.842437,2,19,10961000,13713000,13729000,-1097,-463,-577,-391,-353,-239,0
5.846498,1,108,12766000,13728000,13733000,1404,216,864,588,396,-252,0
5.862525,2,20,10981000,13732000,13749000,-1060,-440,-560,-380,-340,-220,0
5.866813,1,109,12787000,13749000,13753000,1367,193,847,599,383,-271,0
5.882654,2,21,11001000,13752000,13769000,-1023,-417,-543,-369,-327,-201,0
5.886786,1,110,12807000,13769000,13774000,1330,170,830,590,370,-290,0
5.902925,2,22,11021000,13772000,13789000,-986,-394,-526,-358,-314,-182,0
5.907553,1,111,12827000,13789000,13794000,1293,147,813,579,357,-309,0
5.922924,2,23,11042000,13794000,13810000,-949,-371,-509,-347,-301,-163,0
5.927082,1,112,12847000,13809000,13814000,1256,124,796,568,344,-328,0
5.943120,2,24,11062000,13814000,13830000,-912,-348,-492,-336,-288,-144,0
5.947787,1,113,12868000,13830000,13834000,1219,101,779,557,331,-347,0
5.963172,2,25,11082000,13834000,13850000,-875,-325,-475,-325,-275,-125,0
5.967851,1,114,12888000,13850000,13855000,1182,78,762,546,318,-366,0
5.983398,2,26,11102000,13854000,13870000,-838,-302,-458,-314,-262,-106,0
5.988072,1,115,12908000,13870000,13875000,1145,55,745,535,305,-385,0
6.003528,2,27,11122000,13874000,13890000,-801,-279,-441,-303,-249,-87,0
