sample_offset_s,node,seq,node_us,sync_us,rx_us,yaw_cd,pitch_cd,roll_cd,x_mm,y_mm,z_mm,gaps
3.190569,2,252,366827000,382654000,382664000,324,504,-216,-228,276,-588,0
3.200168,1,216,376876000,382662000,382673000,-1008,468,-828,-576,-192,96,0
3.200960,2,253,366837000,382664000,382674000,361,481,-199,-217,289,-593,0
3.209813,1,217,376886000,382673000,382683000,-971,491,-811,-587,-179,77,0
3.210440,2,254,366847000,382674000,382685000,398,458,-182,-206,302,-574,0
3.219853,1,218,376896000,382682000,382693000,-934,514,-794,-598,-166,58,0
3.220460,2,255,366857000,382684000,382695000,435,435,-165,-195,315,-555,0
3.230297,1,219,376906000,382692000,382703000,-897,537,-777,-591,-153,39,0
3.231196,2,0,366867000,382694000,382705000,-1800,-900,-900,-600,-600,-600,0
3.240583,1,220,376916000,382702000,382713000,-860,560,-760,-580,-140,20,0
3.241215,2,1,366877000,382704000,382715000,-1763,-877,-883,-589,-587,-581,0
3.250216,1,221,376927000,382713000,382723000,-823,583,-743,-569,-127,1,0
3.250821,2,2,366887000,382714000,382725000,-1726,-854,-866,-578,-574,-562,0
3.260833,1,222,376937000,382723000,382733000,-786,606,-726,-558,-114,-18,0
3.261480,2,3,366898000,382725000,382735000,-1689,-831,-849,-567,-561,-543,0
3.269741,1,223,376947000,382733000,382744000,-749,629,-709,-547,-101,-37,0
3.272024,2,4,366908000,382735000,382746000,-1652,-808,-832,-556,-548,-524,0
3.279777,1,224,376957000,382743000,382754000,-712,652,-692,-536,-88,-56,0
3.282267,2,5,366918000,382744000,382756000,-1615,-785,-815,-545,-535,-505,0
3.289894,1,225,376967000,382754000,382764000,-675,675,-675,-525,-75,-75,0
3.292258,2,6,366928000,382755000,382766000,-1578,-762,-798,-534,-522,-486,0
3.300183,1,226,376977000,382763000,382774000,-638,698,-658,-514,-62,-94,0
3.302506,2,7,366939000,382766000,382776000,-1541,-739,-781,-523,-509,-467,0
3.310193,1,227,376987000,382773000,382784000,-601,721,-641,-503,-49,-113,0
3.312517,2,8,366949000,382776000,382786000,-1504,-716,-764,-512,-496,-448,0
3.320262,1,228,376997000,382783000,382794000,-564,744,-624,-492,-36,-132,0
3.322667,2,9,366959000,382786000,382797000,-1467,-693,-747,-501,-483,-429,0
3.330481,1,229,377008000,382794000,382804000,-527,767,-607,-481,-23,-151,0
3.332712,2,10,366969000,382796000,382807000,-1430,-670,-730,-490,-470,-410,0
3.340623,1,230,377018000,382804000,382815000,-490,790,-590,-470,-10,-170,0
3.342960,2,11,366979000,382806000,382817000,-1393,-647,-713,-479,-457,-391,0
3.350585,1,231,377028000,382814000,382825000,-453,813,-573,-459,3,-189,0
3.353046,2,12,366989000,382816000,382827000,-1356,-624,-696,-468,-444,-372,0
3.360720,1,232,377038000,382825000,382835000,-416,836,-556,-448,16,-208,0
3.363247,2,13,366999000,382826000,382837000,-1319,-601,-679,-457,-431,-353,0
3.370980,1,233,377048000,382834000,382845000,-379,859,-539,-437,29,-227,0
3.373366,2,14,367010000,382837000,382847000,-1282,-578,-662,-446,-418,-334,0
3.381189,1,234,377058000,382844000,382855000,-342,882,-522,-426,42,-246,0
3.383436,2,15,367020000,382847000,382857000,-1245,-555,-645,-435,-405,-315,0
3.391239,1,235,377068000,382854000,382865000,-305,895,-505,-415,55,-265,0
3.393633,2,16,367030000,382857000,382868000,-1208,-532,-628,-424,-392,-296,0
3.403154,1,236,377079000,382865000,382876000,-268,872,-488,-404,68,-284,0
3.403741,2,17,367040000,382867000,382878000,-1171,-509,-611,-413,-379,-277,0
3.413228,1,237,377089000,382874000,382886000,-231,849,-471,-393,81,-303,0
3.413868,2,18,367050000,382878000,382888000,-1134,-486,-594,-402,-366,-258,0
3.423103,1,238,377099000,382885000,382896000,-194,826,-454,-382,94,-322,0
3.423674,2,19,367060000,382887000,382898000,-1097,-463,-577,-391,-353,-239,0
3.433170,1,239,377109000,382895000,382906000,-157,803,-437,-371,107,-341,0
3.433978,2,20,367070000,382897000,382908000,-1060,-440,-560,-380,-340,-220,0
3.443592,1,240,377120000,382906000,382916000,-120,780,-420,-360,120,-360,0
3.444365,2,21,367080000,382907000,382918000,-1023,-417,-543,-369,-327,-201,0
3.453814,1,241,377130000,382916000,382927000,-83,757,-403,-349,133,-379,0
3.454430,2,22,367091000,382918000,382928000,-986,-394,-526,-358,-314,-182,0
3.464060,1,242,377140000,382926000,382937000,-46,734,-386,-338,146,-398,0
3.464622,2,23,367101000,382928000,382938000,-949,-371,-509,-347,-301,-163,0
3.473576,1,243,377150000,382937000,382947000,-9,711,-369,-327,159,-417,0
3.474237,2,24,367111000,382938000,382949000,-912,-348,-492,-336,-288,-144,0
3.483959,1,244,377160000,382946000,382957000,28,688,-352,-316,172,-436,0
3.484523,2,25,367121000,382948000,382959000,-875,-325,-475,-325,-275,-125,0
3.494399,1,245,377170000,382956000,382967000,65,665,-335,-305,185,-455,0
3.495007,2,26,367131000,382958000,382969000,-838,-302,-458,-314,-262,-106,0
3.504498,1,246,377180000,382966000,382977000,102,642,-318,-294,198,-474,0
3.505122,2,27,367141000,382968000,382979000,-801,-279,-441,-303,-249,-87,0
3.514319,1,247,377191000,382977000,382987000,139,619,-301,-283,211,-493,0
3.514945,2,28,367151000,382978000,382989000,-764,-256,-424,-292,-236,-68,0
3.523441,1,248,377201000,382987000,382997000,176,596,-284,-272,224,-512,0
3.525818,2,29,367162000,382989000,383000000,-727,-233,-407,-281,-223,-49,0
3.535413,1,249,377211000,382997000,383008000,213,573,-267,-261,237,-531,0
3.536355,2,30,367172000,382998000,383010000,-690,-210,-390,-270,-210,-30,0
3.543701,1,250,377221000,383007000,383018000,250,550,-250,-250,250,-550,0
3.546217,2,31,367182000,383009000,383020000,-653,-187,-373,-259,-197,-11,0
3.554025,1,251,377231000,383018000,383028000,287,527,-233,-239,263,-569,0
3.556281,2,32,367192000,383019000,383030000,-616,-164,-356,-248,-184,8,0
3.564027,1,252,377241000,383027000,383038000,324,504,-216,-228,276,-588,0
3.566506,2,33,367203000,383030000,383040000,-579,-141,-339,-237,-171,27,0
3.574318,1,253,377251000,383037000,383048000,361,481,-199,-217,289,-593,0
3.576582,2,34,367213000,383040000,383050000,-542,-118,-322,-226,-158,46,0
3.584362,1,254,377261000,383047000,383058000,398,458,-182,-206,302,-574,0
3.586691,2,35,367223000,383050000,383061000,-505,-95,-305,-215,-145,65,0
3.594599,1,255,377272000,383058000,383068000,435,435,-165,-195,315,-555,0
3.596739,2,36,367233000,383060000,383071000,-468,-72,-288,-204,-132,84,0
3.604564,1,0,377282000,383068000,383079000,-1800,-900,-900,-600,-600,-600,0
3.606997,2,37,367243000,383070000,383081000,-431,-49,-271,-193,-119,103,0
3.614687,1,1,377292000,383078000,383089000,-1763,-877,-883,-589,-587,-581,0
3.617023,2,38,367253000,383080000,383091000,-394,-26,-254,-182,-106,122,0
3.624904,1,2,377302000,383089000,383099000,-1726,-854,-866,-578,-574,-562,0
3.627280,2,39,367263000,383090000,383101000,-357,-3,-237,-171,-93,141,0
3.634999,1,3,377312000,383098000,383109000,-1689,-831,-849,-567,-561,-543,0
3.637367,2,40,367274000,383101000,383111000,-320,20,-220,-160,-80,160,0
3.645093,1,4,377322000,383108000,383119000,-1652,-808,-832,-556,-548,-524,0
3.647628,2,41,367284000,383111000,383121000,-283,43,-203,-149,-67,179,0
3.656989,1,5,377333000,383119000,383130000,-1615,-785,-815,-545,-535,-505,0
3.657602,2,42,367294000,383121000,383131000,-246,66,-186,-138,-54,198,0
3.666882,1,6,377343000,383129000,383140000,-1578,-762,-798,-534,-522,-486,0
3.667635,2,43,367304000,383131000,383142000,-209,89,-169,-127,-41,217,0
3.677110,1,7,377353000,383139000,383150000,-1541,-739,-781,-523,-509,-467,0
3.677675,2,44,367314000,383141000,383152000,-172,112,-152,-116,-28,236,0
3.687143,1,8,377363000,383149000,383160000,-1504,-716,-764,-512,-496,-448,0
3.687697,2,45,367324000,383151000,383162000,-135,135,-135,-105,-15,255,0
3.697238,1,9,377373000,383159000,383170000,-1467,-693,-747,-501,-483,-429,0
3.697810,2,46,367334000,383161000,383172000,-98,158,-118,-94,-2,274,0
3.707228,1,10,377384000,383170000,383180000,-1430,-670,-730,-490,-470,-410,0
3.707834,2,47,367344000,383171000,383182000,-61,181,-101,-83,11,293,0
3.717541,1,11,377394000,383180000,383191000,-1393,-647,-713,-479,-457,-391,0
3.718148,2,48,367355000,383182000,383192000,-24,204,-84,-72,24,312,0
3.727497,1,12,377404000,383190000,383201000,-1356,-624,-696,-468,-444,-372,0
3.728153,2,49,367365000,383192000,383202000,13,227,-67,-61,37,331,0
3.737734,1,13,377414000,383201000,383211000,-1319,-601,-679,-457,-431,-353,0
3.738335,2,50,367375000,383202000,383213000,50,250,-50,-50,50,350,0
3.747917,1,14,377424000,383210000,383221000,-1282,-578,-662,-446,-418,-334,0
3.748469,2,51,367385000,383212000,383223000,87,273,-33,-39,63,369,0
3.758488,1,15,377434000,383220000,383231000,-1245,-555,-645,-435,-405,-315,0
3.759093,2,52,367395000,383222000,383233000,124,296,-16,-28,76,388,0
3.768006,1,16,377444000,383230000,383241000,-1208,-532,-628,-424,-392,-296,0
3.768585,2,53,367405000,383232000,383243000,161,319,1,-17,89,407,0
3.777515,1,17,377455000,383241000,383251000,-1171,-509,-611,-413,-379,-277,0
3.779734,2,54,367416000,383243000,383254000,198,342,18,-6,102,426,0
3.787946,1,18,377465000,383251000,383261000,-1134,-486,-594,-402,-366,-258,0
3.789948,2,55,367426000,383252000,383264000,235,365,35,5,115,445,0
3.797704,1,19,377475000,383261000,383272000,-1097,-463,-577,-391,-353,-239,0
3.800265,2,56,367436000,383263000,383274000,272,388,52,16,128,464,0
3.807754,1,20,377485000,383271000,383282000,-1060,-440,-560,-380,-340,-220,0
3.810185,2,57,367446000,383273000,383284000,309,411,69,27,141,483,0
3.817928,1,21,377495000,383282000,383292000,-1023,-417,-543,-369,-327,-201,0
3.820366,2,58,367457000,383284000,383294000,346,434,86,38,154,502,0
3.828200,1,22,377505000,383291000,383302000,-986,-394,-526,-358,-314,-182,0
3.830371,2,59,367467000,383294000,383304000,383,457,103,49,167,521,0
3.838330,1,23,377515000,383301000,383312000,-949,-371,-509,-347,-301,-163,0
3.840489,2,60,367477000,383304000,383314000,420,480,120,60,180,540,0
3.848363,1,24,377525000,383311000,383322000,-912,-348,-492,-336,-288,-144,0
3.850667,2,61,367487000,383314000,383325000,457,503,137,71,193,559,0
3.858464,1,25,377536000,383322000,383332000,-875,-325,-475,-325,-275,-125,0
3.860725,2,62,367497000,383324000,383335000,494,526,154,82,206,578,0
3.868639,1,26,377546000,383332000,383343000,-838,-302,-458,-314,-262,-106,0
3.871008,2,63,367507000,383334000,383345000,531,549,171,93,219,597,0
3.878750,1,27,377556000,383342000,383353000,-801,-279,-441,-303,-249,-87,0
3.881839,2,64,367517000,383344000,383356000,568,572,188,104,232,584,0
3.888748,1,28,377566000,383353000,383363000,-764,-256,-424,-292,-236,-68,0
3.891226,2,65,367527000,383353000,383365000,605,595,205,115,245,565,0
3.899137,1,29,377576000,383362000,383373000,-727,-233,-407,-281,-223,-49,0
3.901354,2,66,367538000,383366000,383375000,642,618,222,126,258,546,0
3.910528,1,30,377587000,383373000,383384000,-690,-210,-390,-270,-210,-30,0
3.911146,2,67,367548000,383375000,383385000,679,641,239,137,271,527,0
3.920985,1,31,377597000,383383000,383394000,-653,-187,-373,-259,-197,-11,0
3.921546,2,68,367558000,383385000,383395000,716,664,256,148,284,508,0
3.930805,1,32,377607000,383394000,383404000,-616,-164,-356,-248,-184,8,0
3.931432,2,69,367568000,383395000,383406000,753,687,273,159,297,489,0
3.940936,1,33,377617000,383403000,383414000,-579,-141,-339,-237,-171,27,0
3.941482,2,70,367578000,383404000,383416000,790,710,290,170,310,470,0
3.951449,1,34,377627000,383413000,383424000,-542,-118,-322,-226,-158,46,0
3.952035,2,71,367588000,383415000,383426000,827,733,307,181,323,451,0
3.961238,1,35,377637000,383423000,383434000,-505,-95,-305,-215,-145,65,0
3.962000,2,72,367598000,383425000,383436000,864,756,324,192,336,432,0
3.971270,1,36,377648000,383434000,383444000,-468,-72,-288,-204,-132,84,0
3.971887,2,73,367608000,383435000,383446000,901,779,341,203,349,413,0
3.981529,1,37,377658000,383444000,383455000,-431,-49,-271,-193,-119,103,0
3.982122,2,74,367619000,383446000,383456000,938,802,358,214,362,394,0
3.991638,1,38,377668000,383454000,383465000,-394,-26,-254,-182,-106,122,0
3.992247,2,75,367629000,383456000,383466000,975,825,375,225,375,375,0
4.002163,1,39,377678000,383465000,383475000,-357,-3,-237,-171,-93,141,0
4.002710,2,76,367639000,383466000,383477000,1012,848,392,236,388,356,0
4.011769,1,40,377688000,383474000,383485000,-320,20,-220,-160,-80,160,0
4.012370,2,77,367649000,383476000,383487000,1049,871,409,247,401,337,0
4.022224,1,41,377698000,383484000,383495000,-283,43,-203,-149,-67,179,0
4.022974,2,78,367659000,383486000,383497000,1086,894,426,258,414,318,0
4.031311,1,42,377708000,383494000,383505000,-246,66,-186,-138,-54,198,0
4.033770,2,79,367670000,383497000,383508000,1123,883,443,269,427,299,0
4.043140,1,43,377719000,383505000,383515000,-209,89,-169,-127,-41,217,0
4.044122,2,80,367680000,383507000,383518000,1160,860,460,280,440,280,0
4.051588,1,44,377729000,383515000,383525000,-172,112,-152,-116,-28,236,0
4.053875,2,81,367690000,383517000,383528000,1197,837,477,291,453,261,0
4.061695,1,45,377739000,383525000,383536000,-135,135,-135,-105,-15,255,0
4.064101,2,82,367700000,383527000,383538000,1234,814,494,302,466,242,0
4.071797,1,46,377749000,383535000,383546000,-98,158,-118,-94,-2,274,0
4.074234,2,83,367710000,383537000,383548000,1271,791,511,313,479,223,0
4.081928,1,47,377759000,383546000,383556000,-61,181,-101,-83,11,293,0
4.084374,2,84,367721000,383548000,383558000,1308,768,528,324,492,204,0
4.092191,1,48,377769000,383555000,383566000,-24,204,-84,-72,24,312,0
4.094459,2,85,367731000,383558000,383568000,1345,745,545,335,505,185,0
4.102095,1,49,377779000,383565000,383576000,13,227,-67,-61,37,331,0
4.104429,2,86,367741000,383568000,383578000,1382,722,562,346,518,166,0
4.112319,1,50,377789000,383575000,383586000,50,250,-50,-50,50,350,0
4.114650,2,87,367751000,383578000,383589000,1419,699,579,357,531,147,0
4.122582,1,51,377800000,383586000,383596000,87,273,-33,-39,63,369,0
4.124682,2,88,367761000,383588000,383599000,1456,676,596,368,544,128,0
4.132688,1,52,377810000,383596000,383606000,124,296,-16,-28,76,388,0
4.135031,2,89,367771000,383598000,383609000,1493,653,613,379,557,109,0
4.142646,1,53,377820000,383606000,383617000,161,319,1,-17,89,407,0
4.145139,2,90,367781000,383608000,383619000,1530,630,630,390,570,90,0
4.152743,1,54,377830000,383616000,383627000,198,342,18,-6,102,426,0
4.155272,2,91,367791000,383618000,383629000,1567,607,647,401,583,71,0
4.164623,1,55,377841000,383628000,383637000,235,365,35,5,115,445,0
4.165280,2,92,367802000,383629000,383639000,1604,584,664,412,596,52,0
4.174538,1,56,377851000,383637000,383648000,272,388,52,16,128,464,0
4.175142,2,93,367812000,383639000,383649000,1641,561,681,423,591,33,0
4.185093,1,57,377861000,383647000,383658000,309,411,69,27,141,483,0
4.185639,2,94,367822000,383649000,383660000,1678,538,698,434,578,14,0
4.194787,1,58,377871000,383658000,383668000,346,434,86,38,154,502,0
4.195390,2,95,367832000,383659000,383670000,1715,515,715,445,565,-5,0
4.205182,1,59,377881000,383667000,383678000,383,457,103,49,167,521,0
4.205772,2,96,367842000,383669000,383680000,1752,492,732,456,552,-24,0
4.215532,1,60,377891000,383677000,383688000,420,480,120,60,180,540,0
4.216143,2,97,367852000,383679000,383690000,1789,469,749,467,539,-43,0
4.225458,1,61,377901000,383687000,383698000,457,503,137,71,193,559,0
4.226134,2,98,367862000,383689000,383700000,1774,446,766,478,526,-62,0
4.235123,1,62,377912000,383698000,383708000,494,526,154,82,206,578,0
4.235687,2,99,367872000,383699000,383710000,1737,423,783,489,513,-81,0
4.245840,1,63,377922000,383708000,383719000,531,549,171,93,219,597,0
4.246640,2,100,367883000,383710000,383720000,1700,400,800,500,500,-100,0
4.255921,1,64,377932000,383718000,383729000,568,572,188,104,232,584,0
4.256640,2,101,367893000,383720000,383730000,1663,377,817,511,487,-119,0
4.266031,1,65,377942000,383729000,383739000,605,595,205,115,245,565,0
4.267079,2,102,367903000,383730000,383741000,1626,354,834,522,474,-138,0
4.276117,1,66,377952000,383738000,383749000,642,618,222,126,258,546,0
4.276688,2,103,367913000,383740000,383751000,1589,331,851,533,461,-157,0
4.285607,1,67,377962000,383748000,383759000,679,641,239,137,271,527,0
4.287824,2,104,367924000,383751000,383761000,1552,308,868,544,448,-176,0
4.295130,1,68,377972000,383758000,383769000,716,664,256,148,284,508,0
4.297589,2,105,367934000,383761000,383772000,1515,285,885,555,435,-195,0
4.305341,1,69,377983000,383769000,383779000,753,687,273,159,297,489,0
4.307776,2,106,367944000,383771000,383782000,1478,262,898,566,422,-214,0
4.315434,1,70,377993000,383779000,383789000,790,710,290,170,310,470,0
4.317732,2,107,367954000,383781000,383792000,1441,239,881,577,409,-233,0
4.325622,1,71,378003000,383789000,383800000,827,733,307,181,323,451,0
4.328079,2,108,367964000,383791000,383802000,1404,216,864,588,396,-252,0
4.335635,1,72,378013000,383799000,383810000,864,756,324,192,336,432,0
4.338107,2,109,367974000,383801000,383812000,1367,193,847,599,383,-271,0
4.345947,1,73,378023000,383810000,383820000,901,779,341,203,349,413,0
4.348221,2,110,367985000,383812000,383822000,1330,170,830,590,370,-290,0
4.356041,1,74,378033000,383819000,383830000,938,802,358,214,362,394,0
4.358312,2,111,367995000,383822000,383832000,1293,147,813,579,357,-309,0
4.366157,1,75,378043000,383829000,383840000,975,825,375,225,375,375,0
4.368528,2,112,368005000,383832000,383842000,1256,124,796,568,344,-328,0
4.376398,1,76,378053000,383839000,383850000,1012,848,392,236,388,356,0
4.378625,2,113,368015000,383842000,383853000,1219,101,779,557,331,-347,0
4.386314,1,77,378064000,383850000,383860000,1049,871,409,247,401,337,0
4.388649,2,114,368025000,383852000,383863000,1182,78,762,546,318,-366,0
4.396540,1,78,378074000,383860000,383871000,1086,894,426,258,414,318,0
4.399054,2,115,368035000,383862000,383873000,1145,55,745,535,305,-385,0
4.406686,1,79,378084000,383870000,383881000,1123,883,443,269,427,299,0
4.409014,2,116,368045000,383872000,383883000,1108,32,728,524,292,-404,0
4.418617,1,80,378095000,383882000,383891000,1160,860,460,280,440,280,0
4.419232,2,117,368055000,383882000,383893000,1071,9,711,513,279,-423,0
4.428768,1,81,378105000,383891000,383901000,1197,837,477,291,453,261,0
4.429375,2,118,368066000,383893000,383903000,1034,-14,694,502,266,-442,0
4.438584,1,82,378115000,383901000,383912000,1234,814,494,302,466,242,0
4.439198,2,119,368076000,383903000,383913000,997,-37,677,491,253,-461,0
4.448499,1,83,378125000,383911000,383922000,1271,791,511,313,479,223,0
4.449280,2,120,368086000,383913000,383924000,960,-60,660,480,240,-480,0
4.458755,1,84,378135000,383921000,383932000,1308,768,528,324,492,204,0
4.459364,2,121,368096000,383923000,383934000,923,-83,643,469,227,-499,0
4.468994,1,85,378145000,383931000,383942000,1345,745,545,335,505,185,0
4.469579,2,122,368106000,383933000,383944000,886,-106,626,458,214,-518,0
4.479071,1,86,378155000,383941000,383952000,1382,722,562,346,518,166,0
4.479629,2,123,368116000,383943000,383954000,849,-129,609,447,201,-537,0
4.489585,1,87,378165000,383951000,383962000,1419,699,579,357,531,147,0
4.490198,2,124,368126000,383953000,383964000,812,-152,592,436,188,-556,0
4.499174,1,88,378176000,383962000,383972000,1456,676,596,368,544,128,0
4.499818,2,125,368136000,383963000,383974000,775,-175,575,425,175,-575,0
4.509770,1,89,378186000,383972000,383983000,1493,653,613,379,557,109,0
4.510434,2,126,368147000,383974000,383984000,738,-198,558,414,162,-594,0
4.519634,1,90,378196000,383982000,383993000,1530,630,630,390,570,90,0
4.520273,2,127,368157000,383984000,383994000,701,-221,541,403,149,-587,0
4.529994,1,91,378206000,383993000,384003000,1567,607,647,401,583,71,0
4.530787,2,128,368167000,383994000,384005000,664,-244,524,392,136,-568,0
4.538936,1,92,378216000,384002000,384013000,1604,584,664,412,596,52,0
4.541265,2,129,368178000,384005000,384015000,627,-267,507,381,123,-549,0
4.550735,1,93,378226000,384012000,384023000,1641,561,681,423,591,33,0
4.551735,2,130,368188000,384015000,384025000,590,-290,490,370,110,-530,0
4.559237,1,94,378236000,384022000,384033000,1678,538,698,434,578,14,0
4.561583,2,131,368198000,384025000,384036000,553,-313,473,359,97,-511,0
4.569574,1,95,378247000,384033000,384043000,1715,515,715,445,565,-5,0
4.571691,2,132,368208000,384035000,384046000,516,-336,456,348,84,-492,0
4.579452,1,96,378257000,384043000,384053000,1752,492,732,456,552,-24,0
4.581697,2,133,368218000,384045000,384056000,479,-359,439,337,71,-473,0
4.589703,1,97,378267000,384053000,384064000,1789,469,749,467,539,-43,0
4.592038,2,134,368228000,384055000,384066000,442,-382,422,326,58,-454,0
4.599665,1,98,378277000,384063000,384074000,1774,446,766,478,526,-62,0
4.602033,2,135,368238000,384065000,384076000,405,-405,405,315,45,-435,0
4.609842,1,99,378287000,384074000,384084000,1737,423,783,489,513,-81,0
4.612314,2,136,368249000,384076000,384086000,368,-428,388,304,32,-416,0
4.620109,1,100,378297000,384083000,384094000,1700,400,800,500,500,-100,0
4.622392,2,137,368259000,384086000,384096000,331,-451,371,293,19,-397,0
4.630239,1,101,378307000,384093000,384104000,1663,377,817,511,487,-119,0
4.632546,2,138,368269000,384096000,384106000,294,-474,354,282,6,-378,0
4.640351,1,102,378317000,384103000,384114000,1626,354,834,522,474,-138,0
4.642523,2,139,368279000,384106000,384117000,257,-497,337,271,-7,-359,0
4.650560,1,103,378328000,384114000,384124000,1589,331,851,533,461,-157,0
4.652684,2,140,368289000,384116000,384127000,220,-520,320,260,-20,-340,0
4.660404,1,104,378338000,384124000,384135000,1552,308,868,544,448,-176,0
4.662771,2,141,368299000,384126000,384137000,183,-543,303,249,-33,-321,0
4.672099,1,105,378348000,384134000,384145000,1515,285,885,555,435,-195,0
4.672697,2,142,368309000,384136000,384147000,146,-566,286,238,-46,-302,0
4.682717,1,106,378359000,384145000,384155000,1478,262,898,566,422,-214,0
4.683337,2,143,368319000,384146000,384157000,109,-589,269,227,-59,-283,0
4.692597,1,107,378369000,384155000,384165000,1441,239,881,577,409,-233,0
4.693232,2,144,368330000,384157000,384167000,72,-612,252,216,-72,-264,0
4.703012,1,108,378379000,384165000,384176000,1404,216,864,588,396,-252,0
4.703573,2,145,368340000,384167000,384177000,35,-635,235,205,-85,-245,0
4.713022,1,109,378389000,384175000,384186000,1367,193,847,599,383,-271,0
4.713603,2,146,368350000,384177000,384187000,-2,-658,218,194,-98,-226,0
4.722692,1,110,378399000,384185000,384196000,1330,170,830,590,370,-290,0
4.723390,2,147,368360000,384187000,384198000,-39,-681,201,183,-111,-207,0
4.733114,1,111,378409000,384195000,384206000,1293,147,813,579,357,-309,0
4.733785,2,148,368370000,384196000,384208000,-76,-704,184,172,-124,-188,0
4.743418,1,112,378419000,384205000,384216000,1256,124,796,568,344,-328,0
4.744044,2,149,368380000,384207000,384218000,-113,-727,167,161,-137,-169,0
4.753071,1,113,378429000,384215000,384226000,1219,101,779,557,331,-347,0
4.753674,2,150,368390000,384217000,384228000,-150,-750,150,150,-150,-150,0
4.763198,1,114,378440000,384226000,384236000,1182,78,762,546,318,-366,0
4.763988,2,151,368401000,384228000,384238000,-187,-773,133,139,-163,-131,0
4.773818,1,115,378450000,384236000,384247000,1145,55,745,535,305,-385,0
4.774447,2,152,368411000,384238000,384248000,-224,-796,116,128,-176,-112,0
4.783638,1,116,378460000,384246000,384257000,1108,32,728,524,292,-404,0
4.784485,2,153,368421000,384248000,384258000,-261,-819,99,117,-189,-93,0
4.792714,1,117,378470000,384257000,384267000,1071,9,711,513,279,-423,0
4.795153,2,154,368431000,384258000,384269000,-298,-842,82,106,-202,-74,0
4.803009,1,118,378480000,384266000,384277000,1034,-14,694,502,266,-442,0
4.805372,2,155,368442000,384268000,384279000,-335,-865,65,95,-215,-55,0
4.813092,1,119,378490000,384276000,384287000,997,-37,677,491,253,-461,0
4.815392,2,156,368452000,384279000,384289000,-372,-888,48,84,-228,-36,0
4.823345,1,120,378500000,384286000,384297000,960,-60,660,480,240,-480,0
4.825495,2,157,368462000,384289000,384300000,-409,-889,31,73,-241,-17,0
4.833425,1,121,378511000,384297000,384307000,923,-83,643,469,227,-499,0
4.835731,2,158,368472000,384299000,384310000,-446,-866,14,62,-254,2,0
4.843548,1,122,378521000,384307000,384317000,886,-106,626,458,214,-518,0
4.845671,2,159,368482000,384309000,384320000,-483,-843,-3,51,-267,21,0
4.853621,1,123,378531000,384317000,384328000,849,-129,609,447,201,-537,0
4.856143,2,160,368492000,384319000,384330000,-520,-820,-20,40,-280,40,0
4.863780,1,124,378541000,384327000,384338000,812,-152,592,436,188,-556,0
4.866245,2,161,368502000,384329000,384340000,-557,-797,-37,29,-293,59,0
4.873816,1,125,378551000,384338000,384348000,775,-175,575,425,175,-575,0
4.876324,2,162,368513000,384340000,384350000,-594,-774,-54,18,-306,78,0
4.884206,1,126,378561000,384347000,384358000,738,-198,558,414,162,-594,0
4.886419,2,163,368523000,384350000,384360000,-631,-751,-71,7,-319,97,0
4.894246,1,127,378571000,384357000,384368000,701,-221,541,403,149,-587,0
4.896735,2,164,368533000,384360000,384370000,-668,-728,-88,-4,-332,116,0
4.904483,1,128,378581000,384367000,384378000,664,-244,524,392,136,-568,0
4.906734,2,165,368543000,384370000,384381000,-705,-705,-105,-15,-345,135,0
4.914397,1,129,378592000,384378000,384388000,627,-267,507,381,123,-549,0
4.916688,2,166,368553000,384380000,384391000,-742,-682,-122,-26,-358,154,0
4.926417,1,130,378602000,384388000,384399000,590,-290,490,370,110,-530,0
4.927060,2,167,368563000,384390000,384401000,-779,-659,-139,-37,-371,173,0
4.935988,1,131,378612000,384397000,384409000,553,-313,473,359,97,-511,0
4.936609,2,168,368573000,384400000,384411000,-816,-636,-156,-48,-384,192,0
4.946619,1,132,378623000,384409000,384419000,516,-336,456,348,84,-492,0
4.947348,2,169,368583000,384410000,384421000,-853,-613,-173,-59,-397,211,0
4.956762,1,133,378633000,384419000,384429000,479,-359,439,337,71,-473,0
4.957411,2,170,368594000,384421000,384431000,-890,-590,-190,-70,-410,230,0
4.966796,1,134,378643000,384429000,384440000,442,-382,422,326,58,-454,0
4.967601,2,171,368604000,384431000,384441000,-927,-567,-207,-81,-423,249,0
4.976921,1,135,378653000,384439000,384450000,405,-405,405,315,45,-435,0
4.977631,2,172,368614000,384441000,384451000,-964,-544,-224,-92,-436,268,0
4.986840,1,136,378663000,384449000,384460000,368,-428,388,304,32,-416,0
4.987469,2,173,368624000,384451000,384462000,-1001,-521,-241,-103,-449,287,0
4.996822,1,137,378673000,384459000,384470000,331,-451,371,293,19,-397,0
4.997515,2,174,368634000,384460000,384472000,-1038,-498,-258,-114,-462,306,0
5.007294,1,138,378683000,384469000,384480000,294,-474,354,282,6,-378,0
5.008002,2,175,368644000,384471000,384482000,-1075,-475,-275,-125,-475,325,0
5.017062,1,139,378694000,384480000,384490000,257,-497,337,271,-7,-359,0
5.017751,2,176,368654000,384481000,384492000,-1112,-452,-292,-136,-488,344,0
5.027221,1,140,378704000,384490000,384500000,220,-520,320,260,-20,-340,0
5.027892,2,177,368665000,384492000,384502000,-1149,-429,-309,-147,-501,363,0
5.037663,1,141,378714000,384500000,384511000,183,-543,303,249,-33,-321,0
