sample_offset_s,node,seq,node_us,sync_us,rx_us,yaw_cd,pitch_cd,roll_cd,x_mm,y_mm,z_mm,gaps
4.326790,2,48,289364000,305193000,305204000,-24,204,-84,-72,24,312,0
4.336354,1,12,299413000,305201000,305213000,-1356,-624,-696,-468,-444,-372,0
4.336935,2,49,289374000,305203000,305214000,13,227,-67,-61,37,331,0
4.346446,1,13,299423000,305211000,305223000,-1319,-601,-679,-457,-431,-353,0
4.347123,2,50,289384000,305213000,305224000,50,250,-50,-50,50,350,0
4.356588,1,14,299434000,305223000,305233000,-1282,-578,-662,-446,-418,-334,0
4.357187,2,51,289394000,305223000,305235000,87,273,-33,-39,63,369,0
4.366818,1,15,299444000,305233000,305243000,-1245,-555,-645,-435,-405,-315,0
4.367363,2,52,289405000,305234000,305245000,124,296,-16,-28,76,388,0
4.376306,1,16,299454000,305243000,305253000,-1208,-532,-628,-424,-392,-296,0
4.376933,2,53,289415000,305245000,305255000,161,319,1,-17,89,407,0
4.386576,1,17,299464000,305253000,305263000,-1171,-509,-611,-413,-379,-277,0
4.387205,2,54,289425000,305255000,305265000,198,342,18,-6,102,426,0
4.396606,1,18,299474000,305262000,305273000,-1134,-486,-594,-402,-366,-258,0
4.397325,2,55,289435000,305265000,305275000,235,365,35,5,115,445,0
4.407234,1,19,299484000,305272000,305283000,-1097,-463,-577,-391,-353,-239,0
4.407812,2,56,289445000,305274000,305285000,272,388,52,16,128,464,0
4.417456,1,20,299494000,305282000,305294000,-1060,-440,-560,-380,-340,-220,0
4.418155,2,57,289455000,305284000,305295000,309,411,69,27,141,483,0
4.427527,1,21,299505000,305293000,305304000,-1023,-417,-543,-369,-327,-201,0
4.428134,2,58,289465000,305294000,305305000,346,434,86,38,154,502,0
4.436583,1,22,299515000,305304000,305314000,-986,-394,-526,-358,-314,-182,0
4.438669,2,59,289476000,305305000,305316000,383,457,103,49,167,521,0
4.448151,1,23,299525000,305314000,305324000,-949,-371,-509,-347,-301,-163,0
4.449122,2,60,289486000,305314000,305326000,420,480,120,60,180,540,0
4.456707,1,24,299535000,305324000,305334000,-912,-348,-492,-336,-288,-144,0
4.459039,2,61,289496000,305325000,305336000,457,503,137,71,193,559,0
4.466820,1,25,299545000,305334000,305344000,-875,-325,-475,-325,-275,-125,0
4.469158,2,62,289507000,305336000,305347000,494,526,154,82,206,578,0
4.476984,1,26,299555000,305343000,305354000,-838,-302,-458,-314,-262,-106,0
4.479297,2,63,289517000,305346000,305357000,531,549,171,93,219,597,0
4.487051,1,27,299565000,305353000,305364000,-801,-279,-441,-303,-249,-87,0
4.489387,2,64,289527000,305357000,305367000,568,572,188,104,232,584,0
4.497350,1,28,299575000,305363000,305375000,-764,-256,-424,-292,-236,-68,0
4.499396,2,65,289537000,305367000,305377000,605,595,205,115,245,565,0
4.507381,1,29,299586000,305374000,305385000,-727,-233,-407,-281,-223,-49,0
4.509510,2,66,289547000,305377000,305387000,642,618,222,126,258,546,0
4.517390,1,30,299596000,305385000,305395000,-690,-210,-390,-270,-210,-30,0
4.519749,2,67,289557000,305386000,305397000,679,641,239,137,271,527,0
4.527504,1,31,299606000,305395000,305405000,-653,-187,-373,-259,-197,-11,0
4.529839,2,68,289567000,305396000,305407000,716,664,256,148,284,508,0
4.537801,1,32,299616000,305405000,305415000,-616,-164,-356,-248,-184,8,0
4.540073,2,69,289577000,305406000,305417000,753,687,273,159,297,489,0
4.548048,1,33,299626000,305414000,305425000,-579,-141,-339,-237,-171,27,0
4.550176,2,70,289588000,305417000,305428000,790,710,290,170,310,470,0
4.558086,1,34,299636000,305424000,305435000,-542,-118,-322,-226,-158,46,0
4.560329,2,71,289598000,305427000,305438000,827,733,307,181,323,451,0
4.569592,1,35,299647000,305435000,305446000,-505,-95,-305,-215,-145,65,0
4.570183,2,72,289608000,305438000,305448000,864,756,324,192,336,432,0
4.579918,1,36,299657000,305444000,305456000,-468,-72,-288,-204,-132,84,0
4.580769,2,73,289618000,305448000,305458000,901,779,341,203,349,413,0
4.589820,1,37,299667000,305455000,305466000,-431,-49,-271,-193,-119,103,0
4.590372,2,74,289628000,305457000,305468000,938,802,358,214,362,394,0
4.600422,1,38,299677000,305465000,305477000,-394,-26,-254,-182,-106,122,0
4.601028,2,75,289638000,305467000,305478000,975,825,375,225,375,375,0
4.610119,1,39,299687000,305475000,305487000,-357,-3,-237,-171,-93,141,0
4.610690,2,76,289648000,305477000,305488000,1012,848,392,236,388,356,0
4.620602,1,40,299698000,305487000,305497000,-320,20,-220,-160,-80,160,0
4.621217,2,77,289658000,305487000,305499000,1049,871,409,247,401,337,0
4.630811,1,41,299708000,305497000,305507000,-283,43,-203,-149,-67,179,0
4.631392,2,78,289669000,305498000,305509000,1086,894,426,258,414,318,0
4.640898,1,42,299718000,305507000,305517000,-246,66,-186,-138,-54,198,0
4.641659,2,79,289679000,305509000,305519000,1123,883,443,269,427,299,0
4.650831,1,43,299728000,305517000,305527000,-209,89,-169,-127,-41,217,0
4.651419,2,80,289689000,305519000,305529000,1160,860,460,280,440,280,0
4.660712,1,44,299738000,305526000,305537000,-172,112,-152,-116,-28,236,0
4.661374,2,81,289699000,305529000,305539000,1197,837,477,291,453,261,0
4.670870,1,45,299748000,305536000,305547000,-135,135,-135,-105,-15,255,0
4.671417,2,82,289709000,305538000,305549000,1234,814,494,302,466,242,0
4.681333,1,46,299758000,305546000,305558000,-98,158,-118,-94,-2,274,0
4.681933,2,83,289719000,305548000,305559000,1271,791,511,313,479,223,0
4.690228,1,47,299769000,305557000,305568000,-61,181,-101,-83,11,293,0
4.692530,2,84,289730000,305559000,305570000,1308,768,528,324,492,204,0
4.700376,1,48,299779000,305568000,305578000,-24,204,-84,-72,24,312,0
4.702701,2,85,289740000,305568000,305580000,1345,745,545,335,505,185,0
4.710528,1,49,299789000,305578000,305588000,13,227,-67,-61,37,331,0
4.712897,2,86,289750000,305579000,305590000,1382,722,562,346,518,166,0
4.720519,1,50,299799000,305588000,305598000,50,250,-50,-50,50,350,0
4.723021,2,87,289760000,305589000,305600000,1419,699,579,357,531,147,0
4.730915,1,51,299809000,305598000,305608000,87,273,-33,-39,63,369,0
4.733050,2,88,289771000,305600000,305611000,1456,676,596,368,544,128,0
4.741015,1,52,299819000,305607000,305618000,124,296,-16,-28,76,388,0
4.743276,2,89,289781000,305610000,305621000,1493,653,613,379,557,109,0
4.751070,1,53,299829000,305617000,305628000,161,319,1,-17,89,407,0
4.753377,2,90,289791000,305621000,305631000,1530,630,630,390,570,90,0
4.761189,1,54,299839000,305627000,305639000,198,342,18,-6,102,426,0
4.763469,2,91,289801000,305631000,305641000,1567,607,647,401,583,71,0
4.771336,1,55,299850000,305638000,305649000,235,365,35,5,115,445,0
4.773648,2,92,289811000,305641000,305651000,1604,584,664,412,596,52,0
4.781477,1,56,299860000,305649000,305659000,272,388,52,16,128,464,0
4.783866,2,93,289821000,305650000,305661000,1641,561,681,423,591,33,0
4.791580,1,57,299870000,305659000,305669000,309,411,69,27,141,483,0
4.793994,2,94,289831000,305660000,305671000,1678,538,698,434,578,14,0
4.801655,1,58,299880000,305669000,305679000,346,434,86,38,154,502,0
4.804022,2,95,289841000,305670000,305681000,1715,515,715,445,565,-5,0
4.811847,1,59,299890000,305678000,305689000,383,457,103,49,167,521,0
4.814212,2,96,289852000,305681000,305692000,1752,492,732,456,552,-24,0
4.823424,1,60,299901000,305689000,305700000,420,480,120,60,180,540,0
4.824029,2,97,289862000,305691000,305702000,1789,469,749,467,539,-43,0
4.834014,1,61,299911000,305699000,305710000,457,503,137,71,193,559,0
4.834563,2,98,289872000,305702000,305712000,1774,446,766,478,526,-62,0
4.843667,1,62,299921000,305709000,305720000,494,526,154,82,206,578,0
4.844312,2,99,289882000,305712000,305722000,1737,423,783,489,513,-81,0
4.854115,1,63,299931000,305719000,305730000,531,549,171,93,219,597,0
4.854818,2,100,289892000,305721000,305732000,1700,400,800,500,500,-100,0
4.864387,1,64,299941000,305729000,305741000,568,572,188,104,232,584,0
4.864997,2,101,289902000,305731000,305742000,1663,377,817,511,487,-119,0
4.873998,1,65,299951000,305739000,305751000,605,595,205,115,245,565,0
4.874700,2,102,289912000,305741000,305752000,1626,354,834,522,474,-138,0
4.884504,1,66,299962000,305751000,305761000,642,618,222,126,258,546,0
4.885157,2,103,289923000,305752000,305763000,1589,331,851,533,461,-157,0
4.894611,1,67,299972000,305761000,305771000,679,641,239,137,271,527,0
4.895234,2,104,289933000,305762000,305773000,1552,308,868,544,448,-176,0
4.904852,1,68,299982000,305771000,305781000,716,664,256,148,284,508,0
4.905425,2,105,289943000,305773000,305783000,1515,285,885,555,435,-195,0
4.914991,1,69,299992000,305781000,305791000,753,687,273,159,297,489,0
4.915580,2,106,289953000,305783000,305793000,1478,262,898,566,422,-214,0
4.924742,1,70,300002000,305790000,305801000,790,710,290,170,310,470,0
4.925362,2,107,289963000,305793000,305803000,1441,239,881,577,409,-233,0
4.935090,1,71,300012000,305800000,305811000,827,733,307,181,323,451,0
4.935675,2,108,289973000,305802000,305813000,1404,216,864,588,396,-252,0
4.944167,1,72,300022000,305810000,305822000,864,756,324,192,336,432,0
4.946466,2,109,289984000,305813000,305824000,1367,193,847,599,383,-271,0
4.955981,1,73,300033000,305821000,305832000,901,779,341,203,349,413,0
4.956932,2,110,289994000,305823000,305834000,1330,170,830,590,370,-290,0
4.964481,1,74,300043000,305832000,305842000,938,802,358,214,362,394,0
4.966818,2,111,290004000,305833000,305844000,1293,147,813,579,357,-309,0
4.974524,1,75,300053000,305842000,305852000,975,825,375,225,375,375,0
4.976937,2,112,290014000,305843000,305854000,1256,124,796,568,344,-328,0
4.984621,1,76,300063000,305852000,305862000,1012,848,392,236,388,356,0
4.986905,2,113,290024000,305853000,305864000,1219,101,779,557,331,-347,0
4.994842,1,77,300073000,305862000,305872000,1049,871,409,247,401,337,0
4.997035,2,114,290035000,305864000,305875000,1182,78,762,546,318,-366,0
5.004973,1,78,300083000,305871000,305882000,1086,894,426,258,414,318,0
5.007331,2,115,290045000,305874000,305885000,1145,55,745,535,305,-385,0
5.015019,1,79,300093000,305881000,305893000,1123,883,443,269,427,299,0
5.017499,2,116,290055000,305885000,305895000,1108,32,728,524,292,-404,0
5.025184,1,80,300103000,305891000,305903000,1160,860,460,280,440,280,0
5.027447,2,117,290065000,305895000,305905000,1071,9,711,513,279,-423,0
5.035256,1,81,300114000,305903000,305913000,1197,837,477,291,453,261,0
5.037656,2,118,290075000,305905000,305915000,1034,-14,694,502,266,-442,0
5.045463,1,82,300124000,305913000,305923000,1234,814,494,302,466,242,0
5.048159,2,119,290085000,305914000,305925000,997,-37,677,491,253,-461,0
5.055539,1,83,300134000,305923000,305933000,1271,791,511,313,479,223,0
5.057980,2,120,290095000,305924000,305935000,960,-60,660,480,240,-480,0
5.065654,1,84,300144000,305933000,305943000,1308,768,528,324,492,204,0
5.068136,2,121,290105000,305934000,305945000,923,-83,643,469,227,-499,0
5.077537,1,85,300155000,305943000,305954000,1345,745,545,335,505,185,0
5.078320,2,122,290116000,305945000,305956000,886,-106,626,458,214,-518,0
5.087629,1,86,300165000,305953000,305964000,1382,722,562,346,518,166,0
5.088337,2,123,290126000,305955000,305966000,849,-129,609,447,201,-537,0
5.097361,1,87,300175000,305964000,305974000,1419,699,579,357,531,147,0
5.098092,2,124,290136000,305966000,305976000,812,-152,592,436,188,-556,0
5.108073,1,88,300185000,305973000,305984000,1456,676,596,368,544,128,0
5.108655,2,125,290146000,305976000,305986000,775,-175,575,425,175,-575,0
5.118094,1,89,300195000,305983000,305994000,1493,653,613,379,557,109,0
5.118671,2,126,290156000,305985000,305996000,738,-198,558,414,162,-594,0
5.128247,1,90,300205000,305993000,306005000,1530,630,630,390,570,90,0
5.128868,2,127,290166000,305995000,306006000,701,-221,541,403,149,-587,0
5.138468,1,91,300216000,306004000,306015000,1567,607,647,401,583,71,0
5.139164,2,128,290176000,306005000,306016000,664,-244,524,392,136,-568,0
5.148581,1,92,300226000,306015000,306025000,1604,584,664,412,596,52,0
5.149225,2,129,290187000,306016000,306027000,627,-267,507,381,123,-549,0
5.158681,1,93,300236000,306025000,306035000,1641,561,681,423,591,33,0
5.159333,2,130,290197000,306026000,306037000,590,-290,490,370,110,-530,0
5.168866,1,94,300246000,306035000,306045000,1678,538,698,434,578,14,0
5.169419,2,131,290207000,306037000,306047000,553,-313,473,359,97,-511,0
5.179012,1,95,300256000,306045000,306055000,1715,515,715,445,565,-5,0
5.179568,2,132,290217000,306047000,306057000,516,-336,456,348,84,-492,0
5.189115,1,96,300266000,306054000,306065000,1752,492,732,456,552,-24,0
5.189697,2,133,290227000,306057000,306067000,479,-359,439,337,71,-473,0
5.198055,1,97,300276000,306064000,306075000,1789,469,749,467,539,-43,0
5.200256,2,134,290238000,306067000,306078000,442,-382,422,326,58,-454,0
5.208176,1,98,300286000,306074000,306086000,1774,446,766,478,526,-62,0
5.210490,2,135,290248000,306077000,306088000,405,-405,405,315,45,-435,0
5.218306,1,99,300297000,306085000,306096000,1737,423,783,489,513,-81,0
5.220571,2,136,290258000,306088000,306098000,368,-428,388,304,32,-416,0
5.228394,1,100,300307000,306096000,306106000,1700,400,800,500,500,-100,0
5.230609,2,137,290268000,306097000,306108000,331,-451,371,293,19,-397,0
5.238464,1,101,300317000,306106000,306116000,1663,377,817,511,487,-119,0
5.240882,2,138,290278000,306107000,306118000,294,-474,354,282,6,-378,0
5.248605,1,102,300327000,306116000,306126000,1626,354,834,522,474,-138,0
5.251030,2,139,290288000,306117000,306128000,257,-497,337,271,-7,-359,0
5.258806,1,103,300337000,306125000,306136000,1589,331,851,533,461,-157,0
5.261108,2,140,290299000,306128000,306139000,220,-520,320,260,-20,-340,0
5.268972,1,104,300347000,306135000,306146000,1552,308,868,544,448,-176,0
5.271295,2,141,290309000,306138000,306149000,183,-543,303,249,-33,-321,0
5.279105,1,105,300357000,306145000,306157000,1515,285,885,555,435,-195,0
5.281508,2,142,290319000,306149000,306159000,146,-566,286,238,-46,-302,0
5.289248,1,106,300367000,306155000,306167000,1478,262,898,566,422,-214,0
5.291418,2,143,290329000,306159000,306169000,109,-589,269,227,-59,-283,0
5.299282,1,107,300378000,306167000,306177000,1441,239,881,577,409,-233,0
5.301599,2,144,290339000,306169000,306179000,72,-612,252,216,-72,-264,0
5.309507,1,108,300388000,306177000,306187000,1404,216,864,588,396,-252,0
5.311668,2,145,290349000,306178000,306189000,35,-635,235,205,-85,-245,0
5.319557,1,109,300398000,306187000,306197000,1367,193,847,599,383,-271,0
5.322009,2,146,290359000,306188000,306199000,-2,-658,218,194,-98,-226,0
5.331066,1,110,300409000,306198000,306208000,1330,170,830,590,370,-290,0
5.331682,2,147,290369000,306198000,306209000,-39,-681,201,183,-111,-207,0
5.341669,1,111,300419000,306207000,306218000,1293,147,813,579,357,-309,0
5.342293,2,148,290380000,306209000,306220000,-76,-704,184,172,-124,-188,0
5.351825,1,112,300429000,306218000,306228000,1256,124,796,568,344,-328,0
5.352433,2,149,290390000,306219000,306230000,-113,-727,167,161,-137,-169,0
5.361839,1,113,300439000,306228000,306238000,1219,101,779,557,331,-347,0
5.362447,2,150,290400000,306230000,306240000,-150,-750,150,150,-150,-150,0
5.372086,1,114,300449000,306237000,306248000,1182,78,762,546,318,-366,0
5.372792,2,151,290410000,306240000,306250000,-187,-773,133,139,-163,-131,0
5.382099,1,115,300459000,306247000,306258000,1145,55,745,535,305,-385,0
5.382708,2,152,290420000,306249000,306260000,-224,-796,116,128,-176,-112,0
5.392255,1,116,300469000,306257000,306269000,1108,32,728,524,292,-404,0
5.392958,2,153,290430000,306259000,306270000,-261,-819,99,117,-189,-93,0
5.402520,1,117,300480000,306268000,306279000,1071,9,711,513,279,-423,0
5.403127,2,154,290440000,306269000,306280000,-298,-842,82,106,-202,-74,0
5.412561,1,118,300490000,306279000,306289000,1034,-14,694,502,266,-442,0
5.413190,2,155,290451000,306280000,306291000,-335,-865,65,95,-215,-55,0
5.422688,1,119,300500000,306289000,306299000,997,-37,677,491,253,-461,0
5.423322,2,156,290461000,306290000,306301000,-372,-888,48,84,-228,-36,0
5.432861,1,120,300510000,306299000,306309000,960,-60,660,480,240,-480,0
5.433422,2,157,290471000,306301000,306311000,-409,-889,31,73,-241,-17,0
5.443032,1,121,300520000,306309000,306319000,923,-83,643,469,227,-499,0
5.443666,2,158,290481000,306311000,306321000,-446,-866,14,62,-254,2,0
5.451881,1,122,300530000,306318000,306329000,886,-106,626,458,214,-518,0
5.454181,2,159,290492000,306322000,306332000,-483,-843,-3,51,-267,21,0
5.463668,1,123,300540000,306328000,306339000,849,-129,609,447,201,-537,0
5.464740,2,160,290502000,306331000,306342000,-520,-820,-20,40,-280,40,0
5.472147,1,124,300550000,306338000,306350000,812,-152,592,436,188,-556,0
5.474413,2,161,290512000,306342000,306352000,-557,-797,-37,29,-293,59,0
5.482205,1,125,300561000,306349000,306360000,775,-175,575,425,175,-575,0
5.484479,2,162,290522000,306352000,306362000,-594,-774,-54,18,-306,78,0
5.492373,1,126,300571000,306360000,306370000,738,-198,558,414,162,-594,0
5.494801,2,163,290532000,306361000,306372000,-631,-751,-71,7,-319,97,0
5.502539,1,127,300581000,306370000,306380000,701,-221,541,403,149,-587,0
5.504942,2,164,290542000,306371000,306382000,-668,-728,-88,-4,-332,116,0
5.512739,1,128,300591000,306380000,306390000,664,-244,524,392,136,-568,0
5.514986,2,165,290552000,306381000,306392000,-705,-705,-105,-15,-345,135,0
5.522840,1,129,300601000,306389000,306400000,627,-267,507,381,123,-549,0
5.525251,2,166,290563000,306392000,306403000,-742,-682,-122,-26,-358,154,0
5.532978,1,130,300611000,306399000,306410000,590,-290,490,370,110,-530,0
5.535351,2,167,290573000,306402000,306413000,-779,-659,-139,-37,-371,173,0
5.543108,1,131,300621000,306409000,306420000,553,-313,473,359,97,-511,0
5.545296,2,168,290583000,306413000,306423000,-816,-636,-156,-48,-384,192,0
5.553169,1,132,300631000,306419000,306431000,516,-336,456,348,84,-492,0
5.555524,2,169,290593000,306423000,306433000,-853,-613,-173,-59,-397,211,0
5.563308,1,133,300642000,306430000,306441000,479,-359,439,337,71,-473,0
5.565628,2,170,290603000,306433000,306443000,-890,-590,-190,-70,-410,230,0
5.573579,1,134,300652000,306441000,306451000,442,-382,422,326,58,-454,0
5.575861,2,171,290613000,306442000,306453000,-927,-567,-207,-81,-423,249,0
5.585330,1,135,300662000,306451000,306462000,405,-405,405,315,45,-435,0
5.585995,2,172,290623000,306452000,306463000,-964,-544,-224,-92,-436,268,0
5.595494,1,136,300673000,306461000,306472000,368,-428,388,304,32,-416,0
5.596123,2,173,290633000,306462000,306473000,-1001,-521,-241,-103,-449,287,0
5.605602,1,137,300683000,306472000,306482000,331,-451,371,293,19,-397,0
5.606273,2,174,290644000,306473000,306484000,-1038,-498,-258,-114,-462,306,0
5.615709,1,138,300693000,306482000,306492000,294,-474,354,282,6,-378,0
5.616340,2,175,290654000,306483000,306494000,-1075,-475,-275,-125,-475,325,0
5.625530,1,139,300703000,306492000,306502000,257,-497,337,271,-7,-359,0
5.626182,2,176,290664000,306494000,306504000,-1112,-452,-292,-136,-488,344,0
5.636077,1,140,300713000,306501000,306512000,220,-520,320,260,-20,-340,0
5.636648,2,177,290674000,306504000,306514000,-1149,-429,-309,-147,-501,363,0
5.645739,1,141,300723000,306511000,306522000,183,-543,303,249,-33,-321,0
5.646338,2,178,290684000,306513000,306524000,-1186,-406,-326,-158,-514,382,0
5.656311,1,142,300733000,306521000,306533000,146,-566,286,238,-46,-302,0
5.656948,2,179,290694000,306523000,306534000,-1223,-383,-343,-169,-527,401,0
5.665906,1,143,300744000,306532000,306543000,109,-589,269,227,-59,-283,0
5.666636,2,180,290704000,306533000,306544000,-1260,-360,-360,-180,-540,420,0
5.676541,1,144,300754000,306543000,306553000,72,-612,252,216,-72,-264,0
5.677340,2,181,290715000,306544000,306555000,-1297,-337,-377,-191,-553,439,0
5.686794,1,145,300764000,306553000,306563000,35,-635,235,205,-85,-245,0
5.687365,2,182,290725000,306554000,306565000,-1334,-314,-394,-202,-566,458,0
5.696807,1,146,300774000,306563000,306573000,-2,-658,218,194,-98,-226,0
5.697431,2,183,290735000,306565000,306575000,-1371,-291,-411,-213,-579,477,0
5.705920,1,147,300784000,306573000,306583000,-39,-681,201,183,-111,-207,0
5.707966,2,184,290746000,306576000,306585000,-1408,-268,-428,-224,-592,496,0
5.715822,1,148,300794000,306582000,306593000,-76,-704,184,172,-124,-188,0
5.718186,2,185,290756000,306585000,306596000,-1445,-245,-445,-235,-595,515,0
5.725992,1,149,300804000,306592000,306603000,-113,-727,167,161,-137,-169,0
5.728205,2,186,290766000,306595000,306606000,-1482,-222,-462,-246,-582,534,0
5.736099,1,150,300814000,306602000,306614000,-150,-750,150,150,-150,-150,0
5.738440,2,187,290776000,306606000,306616000,-1519,-199,-479,-257,-569,553,0
5.746099,1,151,300825000,306613000,306624000,-187,-773,133,139,-163,-131,0
5.748530,2,188,290786000,306616000,306626000,-1556,-176,-496,-268,-556,572,0
5.756306,1,152,300835000,306624000,306634000,-224,-796,116,128,-176,-112,0
5.758693,2,189,290796000,306625000,306636000,-1593,-153,-513,-279,-543,591,0
5.766508,1,153,300845000,306634000,306644000,-261,-819,99,117,-189,-93,0
5.768852,2,190,290806000,306635000,306646000,-1630,-130,-530,-290,-530,590,0
5.776532,1,154,300855000,306644000,306654000,-298,-842,82,106,-202,-74,0
5.779006,2,191,290816000,306645000,306656000,-1667,-107,-547,-301,-517,571,0
5.786600,1,155,300865000,306653000,306664000,-335,-865,65,95,-215,-55,0
5.789137,2,192,290827000,306656000,306667000,-1704,-84,-564,-312,-504,552,0
5.796912,1,156,300875000,306663000,306674000,-372,-888,48,84,-228,-36,0
5.799271,2,193,290837000,306666000,306677000,-1741,-61,-581,-323,-491,533,0
5.807003,1,157,300885000,306673000,306684000,-409,-889,31,73,-241,-17,0
5.809428,2,194,290847000,306677000,306687000,-1778,-38,-598,-334,-478,514,0
5.817067,1,158,300895000,306683000,306695000,-446,-866,14,62,-254,2,0
5.819464,2,195,290857000,306687000,306697000,-1785,-15,-615,-345,-465,495,0
5.827302,1,159,300906000,306694000,306705000,-483,-843,-3,51,-267,21,0
5.829511,2,196,290867000,306696000,306707000,-1748,8,-632,-356,-452,476,0
5.838797,1,160,300916000,306705000,306715000,-520,-820,-20,40,-280,40,0
5.839571,2,197,290877000,306706000,306717000,-1711,31,-649,-367,-439,457,0
5.849472,1,161,300926000,306714000,306726000,-557,-797,-37,29,-293,59,0
5.850140,2,198,290887000,306716000,306727000,-1674,54,-666,-378,-426,438,0
5.859078,1,162,300937000,306725000,306736000,-594,-774,-54,18,-306,78,0
5.859683,2,199,290897000,306726000,306737000,-1637,77,-683,-389,-413,419,0
5.869333,1,163,300947000,306736000,306746000,-631,-751,-71,7,-319,97,0
5.869963,2,200,290908000,306737000,306748000,-1600,100,-700,-400,-400,400,0
5.879828,1,164,300957000,306746000,306756000,-668,-728,-88,-4,-332,116,0
5.880400,2,201,290918000,306747000,306758000,-1563,123,-717,-411,-387,381,0
5.889556,1,165,300967000,306756000,306766000,-705,-705,-105,-15,-345,135,0
5.890188,2,202,290928000,306758000,306768000,-1526,146,-734,-422,-374,362,0
5.900103,1,166,300977000,306765000,306776000,-742,-682,-122,-26,-358,154,0
5.900846,2,203,290938000,306768000,306778000,-1489,169,-751,-433,-361,343,0
5.909848,1,167,300987000,306775000,306786000,-779,-659,-139,-37,-371,173,0
5.910418,2,204,290948000,306777000,306788000,-1452,192,-768,-444,-348,324,0
5.920033,1,168,300997000,306785000,306797000,-816,-636,-156,-48,-384,192,0
5.920599,2,205,290958000,306787000,306798000,-1415,215,-785,-455,-335,305,0
5.930522,1,169,301008000,306796000,306807000,-853,-613,-173,-59,-397,211,0
5.931139,2,206,290968000,306797000,306808000,-1378,238,-802,-466,-322,286,0
5.940500,1,170,301018000,306807000,306817000,-890,-590,-190,-70,-410,230,0
5.941147,2,207,290979000,306808000,306819000,-1341,261,-819,-477,-309,267,0
5.950598,1,171,301028000,306817000,306827000,-927,-567,-207,-81,-423,249,0
5.951231,2,208,290989000,306818000,306829000,-1304,284,-836,-488,-296,248,0
5.959553,1,172,301038000,306827000,306837000,-964,-544,-224,-92,-436,268,0
5.961858,2,209,290999000,306829000,306839000,-1267,307,-853,-499,-283,229,0
5.971506,1,173,301048000,306837000,306847000,-1001,-521,-241,-103,-449,287,0
5.972866,2,210,291010000,306839000,306850000,-1230,330,-870,-510,-270,210,0
5.979896,1,174,301058000,306846000,306857000,-1038,-498,-258,-114,-462,306,0
5.982220,2,211,291020000,306849000,306860000,-1193,353,-887,-521,-257,191,0
5.990017,1,175,301068000,306856000,306867000,-1075,-475,-275,-125,-475,325,0
5.992394,2,212,291030000,306860000,306870000,-1156,376,-896,-532,-244,172,0
6.000229,1,176,301078000,306866000,306878000,-1112,-452,-292,-136,-488,344,0
6.002517,2,213,291040000,306870000,306880000,-1119,399,-879,-543,-231,153,0
6.010228,1,177,301089000,306877000,306888000,-1149,-429,-309,-147,-501,363,0
6.012491,2,214,291050000,306880000,306890000,-1082,422,-862,-554,-218,134,0
6.020378,1,178,301099000,306888000,306898000,-1186,-406,-326,-158,-514,382,0
6.022778,2,215,291060000,306889000,306900000,-1045,445,-845,-565,-205,115,0
6.030597,1,179,301109000,306898000,306908000,-1223,-383,-343,-169,-527,401,0
6.032922,2,216,291070000,306899000,306910000,-1008,468,-828,-576,-192,96,0
6.040566,1,180,301119000,306908000,306918000,-1260,-360,-360,-180,-540,420,0
6.042901,2,217,291080000,306909000,306920000,-971,491,-811,-587,-179,77,0
6.050668,1,181,301129000,306917000,306928000,-1297,-337,-377,-191,-553,439,0
6.053129,2,218,291091000,306920000,306931000,-934,514,-794,-598,-166,58,0
6.060967,1,182,301139000,306927000,306938000,-1334,-314,-394,-202,-566,458,0
6.063303,2,219,291101000,306930000,306941000,-897,537,-777,-591,-153,39,0
6.071132,1,183,301149000,306937000,306949000,-1371,-291,-411,-213,-579,477,0
6.073254,2,220,291111000,306941000,306951000,-860,560,-760,-580,-140,20,0
6.081197,1,184,301160000,306948000,306959000,-1408,-268,-428,-224,-592,496,0
6.083503,2,221,291121000,306951000,306961000,-823,583,-743,-569,-127,1,0
6.092697,1,185,301170000,306959000,306969000,-1445,-245,-445,-235,-595,515,0
6.093321,2,222,291131000,306960000,306971000,-786,606,-726,-558,-114,-18,0
6.103094,1,186,301180000,306968000,306979000,-1482,-222,-462,-246,-582,534,0
6.103792,2,223,291141000,306970000,306981000,-749,629,-709,-547,-101,-37,0
6.113253,1,187,301190000,306978000,306990000,-1519,-199,-479,-257,-569,553,0
6.113951,2,224,291151000,306980000,306991000,-712,652,-692,-536,-88,-56,0
6.123036,1,188,301201000,306989000,307000000,-1556,-176,-496,-268,-556,572,0
6.123638,2,225,291161000,306990000,307001000,-675,675,-675,-525,-75,-75,0
6.133482,1,189,301211000,307000000,307010000,-1593,-153,-513,-279,-543,591,0
6.134217,2,226,291172000,307001000,307012000,-638,698,-658,-514,-62,-94,0
6.143826,1,190,301221000,307010000,307020000,-1630,-130,-530,-290,-530,590,0
6.144491,2,227,291182000,307011000,307022000,-601,721,-641,-503,-49,-113,0
6.153927,1,191,301231000,307020000,307030000,-1667,-107,-547,-301,-517,571,0
6.154520,2,228,291192000,307022000,307032000,-564,744,-624,-492,-36,-132,0
6.163980,1,192,301241000,307029000,307040000,-1704,-84,-564,-312,-504,552,0
6.164813,2,229,291202000,307032000,307042000,-527,767,-607,-481,-23,-151,0
6.173881,1,193,301251000,307039000,307050000,-1741,-61,-581,-323,-491,533,0
6.174443,2,230,291212000,307041000,307052000,-490,790,-590,-470,-10,-170,0
